"Track URI","Track Name","Artist Name(s)","Album Name","Album Artist Name(s)","Album Release Date","Album Image URL","Track Preview URL"
"spotify:track:6F1CRKIJ3LIpD6pTGmt3Qb","Yelena Belova","Lorne Balfe","Black Widow (Original Motion Picture Soundtrack)","Lorne Balfe","2021-07-09","https://i.scdn.co/image/ab67616d0000b273d86f220a2445857cb9d5da33","https://p.scdn.co/mp3-preview/bfffd5d40e2289be40b9e39e7be9301a76f941fa?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0u3ui0PR8PAUJcCB9FIRBM","From the Shadows","Lorne Balfe","Black Widow (Original Motion Picture Soundtrack)","Lorne Balfe","2021-07-09","https://i.scdn.co/image/ab67616d0000b273d86f220a2445857cb9d5da33","https://p.scdn.co/mp3-preview/808e3686e2b90538d774c01aaf6e5a5a37bacd39?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5wwH9ftsbQDtfOSx2HZXDw","Hand in Hand","Lorne Balfe","Black Widow (Original Motion Picture Soundtrack)","Lorne Balfe","2021-07-09","https://i.scdn.co/image/ab67616d0000b273d86f220a2445857cb9d5da33","https://p.scdn.co/mp3-preview/73143e74e71f72423664711d2b8451d103389ef3?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1COHtYHuCsB9UGVrxLrSLi","Blood Ties","Lorne Balfe","Black Widow (Original Motion Picture Soundtrack)","Lorne Balfe","2021-07-09","https://i.scdn.co/image/ab67616d0000b273d86f220a2445857cb9d5da33","https://p.scdn.co/mp3-preview/6bf5ef90cdfd3bb0059f880c2fe61397cef6639a?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4WlkJP6GgIngiYvPD1clAN","Whirlwind","Lorne Balfe","Black Widow (Original Motion Picture Soundtrack)","Lorne Balfe","2021-07-09","https://i.scdn.co/image/ab67616d0000b273d86f220a2445857cb9d5da33","https://p.scdn.co/mp3-preview/f78512a1d2ed14b3977c0624c5633b9ac951a4fe?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:35Plf6DUYbF7HnRZ0bBzS8","Arise","Lorne Balfe","Black Widow (Original Motion Picture Soundtrack)","Lorne Balfe","2021-07-09","https://i.scdn.co/image/ab67616d0000b273d86f220a2445857cb9d5da33","https://p.scdn.co/mp3-preview/4556a160afb0f7c08c848d79c2e6736c9417b58d?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7yvjK50m7IfMWzJsXpFLaP","Natasha's Fragments","Lorne Balfe","Black Widow (Original Motion Picture Soundtrack)","Lorne Balfe","2021-07-09","https://i.scdn.co/image/ab67616d0000b273d86f220a2445857cb9d5da33","https://p.scdn.co/mp3-preview/9437ecc24d791e6b3fe1082e21709d38f26e9891?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3QFbTpr8pxvpPNAo78clCg","A Sister Says Goodbye","Lorne Balfe","Black Widow (Original Motion Picture Soundtrack)","Lorne Balfe","2021-07-09","https://i.scdn.co/image/ab67616d0000b273d86f220a2445857cb9d5da33","https://p.scdn.co/mp3-preview/e0c0e187b36e92d3235be60b4c712ea1182d7fe1?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0oowFO2VBBIJXVoDoK962t","I Can't Save Us","Lorne Balfe","Black Widow (Original Motion Picture Soundtrack)","Lorne Balfe","2021-07-09","https://i.scdn.co/image/ab67616d0000b273d86f220a2445857cb9d5da33","https://p.scdn.co/mp3-preview/6f012ab4d08c5fc436e2f3555b2c7e2620320024?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1UgUZrV5oQYklB0WgGBWmM","Red Rising","Lorne Balfe","Black Widow (Original Motion Picture Soundtrack)","Lorne Balfe","2021-07-09","https://i.scdn.co/image/ab67616d0000b273d86f220a2445857cb9d5da33","https://p.scdn.co/mp3-preview/2e9495232f504092503b651e3c135bc1b4729c8a?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6LMH34plroOx8a7Mvl8f5C","The Betrayed","Lorne Balfe","Black Widow (Original Motion Picture Soundtrack)","Lorne Balfe","2021-07-09","https://i.scdn.co/image/ab67616d0000b273d86f220a2445857cb9d5da33","https://p.scdn.co/mp3-preview/58ab918e9f736729718dd49b2c52ef67b3c10755?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:40k9i7ihnqbjyRXnkk5xwi","The Descent","Lorne Balfe","Black Widow (Original Motion Picture Soundtrack)","Lorne Balfe","2021-07-09","https://i.scdn.co/image/ab67616d0000b273d86f220a2445857cb9d5da33","https://p.scdn.co/mp3-preview/2a9470988a773221acc3c3c89864fe7a006f63dc?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5jNJYxempPfhh6MVZVS1Mo","Faces to the Sun","Lorne Balfe","Black Widow (Original Motion Picture Soundtrack)","Lorne Balfe","2021-07-09","https://i.scdn.co/image/ab67616d0000b273d86f220a2445857cb9d5da33","https://p.scdn.co/mp3-preview/91d841e3df4e17643684f7609b9604089f961f71?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5cjiZ2XV1VBAhwmukYbvhF","Natasha Soars","Lorne Balfe","Black Widow (Original Motion Picture Soundtrack)","Lorne Balfe","2021-07-09","https://i.scdn.co/image/ab67616d0000b273d86f220a2445857cb9d5da33","https://p.scdn.co/mp3-preview/e6aa2c3c483b78379c19fb7d02e2129a649fdcc1?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1IusvEQddHUXmvvs6MVshT","Last Love","Lorne Balfe","Black Widow (Original Motion Picture Soundtrack)","Lorne Balfe","2021-07-09","https://i.scdn.co/image/ab67616d0000b273d86f220a2445857cb9d5da33","https://p.scdn.co/mp3-preview/23655a3984272818db44e6d642ebf5d9b7850cbf?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5BpYqzD7dP7gg2CUwh0Xdm","Into the Past","Lorne Balfe","Black Widow (Original Motion Picture Soundtrack)","Lorne Balfe","2021-07-09","https://i.scdn.co/image/ab67616d0000b273d86f220a2445857cb9d5da33","https://p.scdn.co/mp3-preview/d3f3044665f88d90b14a5e23d36482dfadd75ad8?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2IXRRy5NODQgzsGO4n1Btm","Broken Free","Lorne Balfe","Black Widow (Original Motion Picture Soundtrack)","Lorne Balfe","2021-07-09","https://i.scdn.co/image/ab67616d0000b273d86f220a2445857cb9d5da33","https://p.scdn.co/mp3-preview/81da6df054797f9bc6a785bb1836eeb969fa184f?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2eVY3Q5JK7kf8be87V3bgY","A Calling","Lorne Balfe","Black Widow (Original Motion Picture Soundtrack)","Lorne Balfe","2021-07-09","https://i.scdn.co/image/ab67616d0000b273d86f220a2445857cb9d5da33","https://p.scdn.co/mp3-preview/1fa1180132254772d1f2e3f78d827b9aebf470ec?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1fDsrQ23eTAVFElUMaf38X","American Pie","Don McLean","American Pie","Don McLean","1971","https://i.scdn.co/image/ab67616d0000b2730085dd4362653ef4c54ebbeb","https://p.scdn.co/mp3-preview/555b08d0fea79ebea7f032d86ad5446557600106?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1gnSosKDAUGYPTkTLiG5DW","Smells Like Teen Spirit","Malia J","Smells Like Teen Spirit","Malia J","2021-07-02","https://i.scdn.co/image/ab67616d0000b2738bd22f040a2a2852ebeea584","https://p.scdn.co/mp3-preview/8cc21e3f768a4e57204d77c654e1192b71222d38?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5SXsXjVJCWeJuf7FHvgBYR","The Avengers","Alan Silvestri","The Avengers (Original Motion Picture Soundtrack)","Alan Silvestri","2012-01-01","https://i.scdn.co/image/ab67616d0000b273b0b9aaf0ef903add8f96ff6e","https://p.scdn.co/mp3-preview/720f07345afad08bf18e6a0230c8679c98d4e19b?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6b3b7lILUJqXcp6w9wNQSm","Cheap Thrills (feat. Sean Paul)","Sia, Sean Paul","Cheap Thrills (feat. Sean Paul)","Sia","2016-02-11","https://i.scdn.co/image/ab67616d0000b2739f5a5f3d50cd3939ba8e465c","https://p.scdn.co/mp3-preview/4dc9b35cf6fdb79ac409ac7c668636cb5b47474c?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4P6shqCnNZYKoFD9TacpcL","The Build Master's Gigue","John Debney","The Sims Medieval Vol. 2","John Debney","2011-06-07","https://i.scdn.co/image/ab67616d0000b273920b819a4157419b591771a1","https://p.scdn.co/mp3-preview/55c66d7ac50cb6749ac73575526a2196f7b06ea1?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7osEgWW0fkuz4mGYzkRGsN","The Swan","Camille Saint-Saëns, Clara Rockmore, Nadia Reisenberg","Music In and On The Air","Clara Rockmore","2011-01-01","https://i.scdn.co/image/ab67616d0000b273db2b1caf8d3545b6e5ff9ed9","https://p.scdn.co/mp3-preview/27c766ea80a35658611755c8204d9781957f2be7?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1U9n0AGpu9X69SeaMJfs8R","If You Love Me (Really Love Me)","Brenda Lee","Emotions","Brenda Lee","1961-04-03","https://i.scdn.co/image/ab67616d0000b273f07aa5c8e8b6b285ada4a941","https://p.scdn.co/mp3-preview/c78e73cd61d083f8b52fbb92989948fb0127575b?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7vBb8Ls4yNkNah0Lbo5jTY","Hymne à l'amour","Édith Piaf","Triple Best Of","Édith Piaf","2009-04-03","https://i.scdn.co/image/ab67616d0000b2731079324669af64330a164ec4","https://p.scdn.co/mp3-preview/16491b788e4fbc7f4d87b1daa04640002244857c?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5H9y3QKWGKBY4yk5GCIINO","Wonderwall","The Mike Flowers Pops","Don't Cry For Me Argentina","The Mike Flowers Pops","1996","https://i.scdn.co/image/ab67616d0000b27327f385ea797e41a43530fe8c","https://p.scdn.co/mp3-preview/d1049f5b50f00bed6a0bc5b28b667e17d7743846?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:57UhZgBa4tDJrzjRXHQZGn","It's Been a Long, Long Time (with Harry James & His Orchestra)","Kitty Kallen, Harry James","Red Tails - Original Motion Picture Soundtrack","Terence Blanchard","2012-01-16","https://i.scdn.co/image/ab67616d0000b2734bc488268b027dd4e6022d58","https://p.scdn.co/mp3-preview/996bf8a30e41867e21d829d75265379ed18e5dca?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6jrWy1tpIka6YVIzhmtRVl","Swan Lake, Op. 20A, Act IV: By the Lake: Finale: Prince Siegfried Begs Odette's Forgiveness, Breaks Rotbart's Spell and Is United with Odette","Slovak Radio Symphony Orchestra, Ondrej Lenard","Classical Music Morning Playlist","Exam Study Classical Music Orchestra, Classical Chillout Radio, Classical Music For Genius Babies","2020-03-30","https://i.scdn.co/image/ab67616d0000b27331259b826519dfc67752afec","https://p.scdn.co/mp3-preview/359f523b3b6d6eed7842d782fe10c8ebb4130a1d?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3pc3nn9nPMy6fb5mqwmiq4","I Can Say","Pat Thomas, Marijata","Coming Home","Pat Thomas","2016-09-30","https://i.scdn.co/image/ab67616d0000b27353d4423033c587b12580f3ba","https://p.scdn.co/mp3-preview/834ba3d565c285656eed51586263ad41432e6af9?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5v9NagI2hz2B1wMJwIcjLx","I Put A Spell On You","Nina Simone","The Best Of Nina Simone","Nina Simone","1969-01-01","https://i.scdn.co/image/ab67616d0000b273953f7c493a9cd6f3eb6f5a74","https://p.scdn.co/mp3-preview/9b46460fb8c219099a1048a63de3ba868ab4a38d?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:56wqSHarllRwdKp2xExNpA","Swag Saha Nahi Jaye","Sohail Sen, Neha Bhasin, Shivangi Bhayana, Shadab Faridi","Swag Saha Nahi Jaye (From ""Happy Phirr Bhag Jayegi"") - Single","Sohail Sen","2018-08-03","https://i.scdn.co/image/ab67616d0000b2739ddfc9d4442e3d6b8f8956a1","https://p.scdn.co/mp3-preview/ba0ff9ba212f812889b6877e83c4c618e795486b?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:48a3lxglDxY3otxcVYlsve","Curva Sud","Luigi Scialdone, Daniele Benati","Napulamerica","Luigi Scialdone, Daniele Benati, Palmiero Nocera","2020-11-09","https://i.scdn.co/image/ab67616d0000b273adada7dbabeec5b29f8b2200","https://p.scdn.co/mp3-preview/6fc99e108e8fe31967fd52dfdb31d9b963d190e2?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7HllWLRni2XoTITrNLyLyz","I Should Be So Lucky","Kylie Minogue","Indie Chart Hits","Various Artists","2019-10-25","https://i.scdn.co/image/ab67616d0000b273356dcc4834e31670af9ab0df","https://p.scdn.co/mp3-preview/77168bd374c764292c39afb1dfe9091c8fe85d75?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1SiXH4X7Zz8ZlYB3llY6sW","Fur Elise","Ludwig van Beethoven, Jean-Bernard Pommier","100 Best Piano","Various Artists","2006-10-27","https://i.scdn.co/image/ab67616d0000b273ea6f984237a3fb54fdc0617d","https://p.scdn.co/mp3-preview/e59afbb5ece09fd3f739fbf53decfb25d1749373?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0H2VhGUC3P3hvwz8rdGIpC","Für Elise, Bagatelle in A Minor, WoO 59","Ludwig van Beethoven, Lang Lang","Beethoven: Bagatelle No. 25 in A Minor, WoO 59 ""Für Elise""","Ludwig van Beethoven, Lang Lang","2019-01-18","https://i.scdn.co/image/ab67616d0000b2739e143ebd3e4eb57e3dd198da","https://p.scdn.co/mp3-preview/edce1d11e7d24e829ef467ac8033ea225dfa1540?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:424JrO6uy6tRKULU2FruAB","Headless","Natalie Holt","Loki: Vol. 2 (Episodes 4-6) [Original Soundtrack]","Natalie Holt","2021-07-23","https://i.scdn.co/image/ab67616d0000b27319ecfaf7e7dff1b9219541a0","https://p.scdn.co/mp3-preview/627664459a2e44e5c055dcc79975535ef60ff038?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:37Q3jzEvpCNlPt1w7IlLl1","Temptation","Natalie Holt","Loki: Vol. 2 (Episodes 4-6) [Original Soundtrack]","Natalie Holt","2021-07-23","https://i.scdn.co/image/ab67616d0000b27319ecfaf7e7dff1b9219541a0","https://p.scdn.co/mp3-preview/e4a5ff0e6021f15c19c663c639ceea54d7711b6f?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6xs9ubJE5RivAztxVzUKlp","Pep Talk","Natalie Holt","Loki: Vol. 2 (Episodes 4-6) [Original Soundtrack]","Natalie Holt","2021-07-23","https://i.scdn.co/image/ab67616d0000b27319ecfaf7e7dff1b9219541a0","https://p.scdn.co/mp3-preview/27de4ad34b50729ace438439e90d0c145eb189fb?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2gNhsx9YTMKdgqUgxvPdp6","Wild","Natalie Holt","Loki: Vol. 2 (Episodes 4-6) [Original Soundtrack]","Natalie Holt","2021-07-23","https://i.scdn.co/image/ab67616d0000b27319ecfaf7e7dff1b9219541a0","https://p.scdn.co/mp3-preview/3e7e43a52595613149cca0852c17a900e3469d07?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3w7uKStlcnSrqZL0HybC3F","Time Loop","Natalie Holt","Loki: Vol. 2 (Episodes 4-6) [Original Soundtrack]","Natalie Holt","2021-07-23","https://i.scdn.co/image/ab67616d0000b27319ecfaf7e7dff1b9219541a0","https://p.scdn.co/mp3-preview/28ec9685a6d2b4b41cfd18f0bbf9a70672dd4107?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6ZiNG9uvoVN0QqMNRQGQLY","Lokius","Natalie Holt","Loki: Vol. 2 (Episodes 4-6) [Original Soundtrack]","Natalie Holt","2021-07-23","https://i.scdn.co/image/ab67616d0000b27319ecfaf7e7dff1b9219541a0","https://p.scdn.co/mp3-preview/56743dd9207d0773ae9252755446125f6fc85643?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5Y6sKkzmT059pkHODRGadi","Alligator Bite","Natalie Holt","Loki: Vol. 2 (Episodes 4-6) [Original Soundtrack]","Natalie Holt","2021-07-23","https://i.scdn.co/image/ab67616d0000b27319ecfaf7e7dff1b9219541a0","https://p.scdn.co/mp3-preview/52b848e31612ab1e2eb8879e60b66bbc34a09c30?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6Ze6xH5RQWHfspLOBH1dSG","God of Outcasts","Natalie Holt","Loki: Vol. 2 (Episodes 4-6) [Original Soundtrack]","Natalie Holt","2021-07-23","https://i.scdn.co/image/ab67616d0000b27319ecfaf7e7dff1b9219541a0","https://p.scdn.co/mp3-preview/18eda38d512e0b84b96b3ae9f99ba5d0731793e6?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3WavM5dRnUfByz3YQSOGZG","Reunion","Natalie Holt","Loki: Vol. 2 (Episodes 4-6) [Original Soundtrack]","Natalie Holt","2021-07-23","https://i.scdn.co/image/ab67616d0000b27319ecfaf7e7dff1b9219541a0","https://p.scdn.co/mp3-preview/b7c82d6b2f748a9d88f920e5a414cad919432247?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4anmT8WHpsEzl3xUZCO8zu","Secret Hide Out","Natalie Holt","Loki: Vol. 2 (Episodes 4-6) [Original Soundtrack]","Natalie Holt","2021-07-23","https://i.scdn.co/image/ab67616d0000b27319ecfaf7e7dff1b9219541a0","https://p.scdn.co/mp3-preview/1b3e094d5cbd65c9aa85360e8b168eb4216ba22a?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6ScAHnt6W8lL8R3mk3NRpi","Goodbyes","Natalie Holt","Loki: Vol. 2 (Episodes 4-6) [Original Soundtrack]","Natalie Holt","2021-07-23","https://i.scdn.co/image/ab67616d0000b27319ecfaf7e7dff1b9219541a0","https://p.scdn.co/mp3-preview/29b0f3046a1540fc66254e7e1b68c34cf7cd6127?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1Fwc0iFx3e7JFGh5wgG2Ki","Living Storm","Natalie Holt","Loki: Vol. 2 (Episodes 4-6) [Original Soundtrack]","Natalie Holt","2021-07-23","https://i.scdn.co/image/ab67616d0000b27319ecfaf7e7dff1b9219541a0","https://p.scdn.co/mp3-preview/555bf4842adfe39ec8018a743db93d3784c66210?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:05ejIENqO02FMgUlMstUtr","Classic Builds","Natalie Holt","Loki: Vol. 2 (Episodes 4-6) [Original Soundtrack]","Natalie Holt","2021-07-23","https://i.scdn.co/image/ab67616d0000b27319ecfaf7e7dff1b9219541a0","https://p.scdn.co/mp3-preview/c4c209d692002b0bbf8a3b2de8e8846ed73c334e?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4x8jo4cM9hP0Mfnd6xddDx","Time","Natalie Holt","Loki: Vol. 2 (Episodes 4-6) [Original Soundtrack]","Natalie Holt","2021-07-23","https://i.scdn.co/image/ab67616d0000b27319ecfaf7e7dff1b9219541a0","https://p.scdn.co/mp3-preview/ee0f35a6091e26c0f52c084fb275aa722afe83ca?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3su6P1ExjmvB8noNcq2sK3","Pruned","Natalie Holt","Loki: Vol. 2 (Episodes 4-6) [Original Soundtrack]","Natalie Holt","2021-07-23","https://i.scdn.co/image/ab67616d0000b27319ecfaf7e7dff1b9219541a0","https://p.scdn.co/mp3-preview/15bafa8d05b2a48a8f7949292128d4a2afce7017?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7hCMAlMVYfy4P96kcVAmaw","Ravonna's Mission","Natalie Holt","Loki: Vol. 2 (Episodes 4-6) [Original Soundtrack]","Natalie Holt","2021-07-23","https://i.scdn.co/image/ab67616d0000b27319ecfaf7e7dff1b9219541a0","https://p.scdn.co/mp3-preview/9c422b74590598cac632e596da71f4beaec84cc3?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3bezPfQa0HVoPCSlMUFaZ8","B15's Memories","Natalie Holt","Loki: Vol. 2 (Episodes 4-6) [Original Soundtrack]","Natalie Holt","2021-07-23","https://i.scdn.co/image/ab67616d0000b27319ecfaf7e7dff1b9219541a0","https://p.scdn.co/mp3-preview/e41d186cca871b4de6e5d4216ee9ec9b1d4ca461?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6B2IKFxO7CnK9D9nT7lU0V","Ohio, 2018","Natalie Holt","Loki: Vol. 2 (Episodes 4-6) [Original Soundtrack]","Natalie Holt","2021-07-23","https://i.scdn.co/image/ab67616d0000b27319ecfaf7e7dff1b9219541a0","https://p.scdn.co/mp3-preview/f6d0547e499d60905e8d2d3b3defa1b390ff17e0?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6xG3UxdzOmQSxg6nZOZ4qW","Fibbed","Natalie Holt","Loki: Vol. 2 (Episodes 4-6) [Original Soundtrack]","Natalie Holt","2021-07-23","https://i.scdn.co/image/ab67616d0000b27319ecfaf7e7dff1b9219541a0","https://p.scdn.co/mp3-preview/a62837ade64c1b1ba43a1437d10dcb8b76e837a9?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1CMqIs0SdhWHfpS7QT9hBH","Stop","Natalie Holt","Loki: Vol. 2 (Episodes 4-6) [Original Soundtrack]","Natalie Holt","2021-07-23","https://i.scdn.co/image/ab67616d0000b27319ecfaf7e7dff1b9219541a0","https://p.scdn.co/mp3-preview/7c529af18715ae57f735c2e757f27f77648ccf33?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5bF87quBPgJ7qIp6Z6keBS","Be","Natalie Holt","Loki: Vol. 2 (Episodes 4-6) [Original Soundtrack]","Natalie Holt","2021-07-23","https://i.scdn.co/image/ab67616d0000b27319ecfaf7e7dff1b9219541a0","https://p.scdn.co/mp3-preview/2b0f0f7d7282ec0bad208ed2b94dc18755135744?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5P0XAHJ6VVQKf03jteeKON","Back in the TVA","Natalie Holt","Loki: Vol. 2 (Episodes 4-6) [Original Soundtrack]","Natalie Holt","2021-07-23","https://i.scdn.co/image/ab67616d0000b27319ecfaf7e7dff1b9219541a0","https://p.scdn.co/mp3-preview/8af3e3ea01a807993f93c2b2bdf9de9d5d194522?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:25lMRwMiGHhLtjFsJTGjz3","He Who Remains","Natalie Holt","Loki: Vol. 2 (Episodes 4-6) [Original Soundtrack]","Natalie Holt","2021-07-23","https://i.scdn.co/image/ab67616d0000b27319ecfaf7e7dff1b9219541a0","https://p.scdn.co/mp3-preview/78e78bc92f92a960bc2ec7fa312da740966640df?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6CbquR90w4QiD6oAvMwGN9","Bugle Call Rag","Benny Goodman and his Music Hall Orchestra","Swing Time! The Fabulous Big Band Era 1925 - 1955","Various Artists","1993-02-02","https://i.scdn.co/image/ab67616d0000b2735f9008d8895a1731e1d2377d","https://p.scdn.co/mp3-preview/d687bd665bce2a12f16788b0823274b893123e3a?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6teBCH8XT3igUdKHWuWuPY","Lazy Susan (with Rich Brian feat. Warren Hue & Masiwei","21 Savage, Rich Brian, Warren Hue, Masiwei","Lazy Susan (with Rich Brian feat. Warren Hue & Masiwei","21 Savage, Rich Brian","2021-05-12","https://i.scdn.co/image/ab67616d0000b27365fedbcfe1d0b1447ba758b9","https://p.scdn.co/mp3-preview/e5d99a12647e8c6491dacf5d565cc3327b6f1a35?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:68HocO7fx9z0MgDU0ZPHro","Every Summertime","NIKI","Every Summertime","NIKI","2021-08-10","https://i.scdn.co/image/ab67616d0000b273e81fd3b9a7230db447f38182","https://p.scdn.co/mp3-preview/eca762cae8aa197624d11bf30691ff4cefc464f4?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:282R6Lvm9nLtpx8AzUwJe0","Run It (feat. Rick Ross & Rich Brian)","DJ Snake, Rick Ross, Rich Brian","Run It (feat. Rick Ross & Rich Brian)","DJ Snake, Rick Ross, Rich Brian","2021-08-13","https://i.scdn.co/image/ab67616d0000b273077d7f12206ef646ad10ceac","https://p.scdn.co/mp3-preview/4d2f75377afb40632007e3872ae1cf9e26b45863?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:33IjSKltfmlBB7A0YrcSHw","Mansa Musa","Calid B., Cheri Soul, Limitless Soundz, Sleepybrotha","Son of Sogolon","Calid B.","2018-08-02","https://i.scdn.co/image/ab67616d0000b2734337a2d511e4c4b497606665","https://p.scdn.co/mp3-preview/51f194c5172453946206a1da6f89f4362186a270?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0xzn2U71zNWLeJbE4Zat4C","Space Age Love Song","A Flock Of Seagulls","A Flock Of Seagulls","A Flock Of Seagulls","1982-04-30","https://i.scdn.co/image/ab67616d0000b2734d38e04627b3843ed3db042c","https://p.scdn.co/mp3-preview/96d21e5730ce659f9388a54b8be398d60d31e2c6?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4ZB2yAZyPHI6SHdFPPT9sa","In The Dark (with Jhené Aiko)","Swae Lee, Jhené Aiko","In The Dark (with Jhené Aiko)","Swae Lee, Jhené Aiko","2021-08-20","https://i.scdn.co/image/ab67616d0000b273f3ba5fc55611b49bba9fadd4","https://p.scdn.co/mp3-preview/ec958ce2a8eaba9282b0c243c960177919e2918f?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0U1X5zc0wvbT6C3YQEpK0q","Xu Shang-Chi","Joel P West","Shang-Chi and the Legend of the Ten Rings (Original Score)","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","https://p.scdn.co/mp3-preview/46d099281cb7401a42a929099c164cf5b134e63a?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5Pz3kFm0nanjFlU3F2Zrxa","Your Father","Joel P West","Shang-Chi and the Legend of the Ten Rings (Original Score)","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","https://p.scdn.co/mp3-preview/4ce533214d8808095d6a76a0309f063e22b6b069?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3i4VFsgDWhd1L52DlNS4qE","The Bamboo Spring","Joel P West","Shang-Chi and the Legend of the Ten Rings (Original Score)","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","https://p.scdn.co/mp3-preview/55e7cf0bf102e938454c07e74b858102dc4a0a44?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1rD26kcsJPKRUQEigHF8ri","Your Mother","Joel P West","Shang-Chi and the Legend of the Ten Rings (Original Score)","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","https://p.scdn.co/mp3-preview/7ea0d639a6660dc27a9ee761c924d32bccacc1dc?cid=9950ac751e34487dbbe027c4fd7f8e99"
