"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:5Pz3kFm0nanjFlU3F2Zrxa","Your Father","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","spotify:album:72LIvmrUE6L6bBO5gzvbya","Shang-Chi and the Legend of the Ten Rings (Original Score)","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","1","2","193458","https://p.scdn.co/mp3-preview/4ce533214d8808095d6a76a0309f063e22b6b069?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","USHR12142117","spotify:user:theofficialvelocifaptor","2021-09-03T08:08:01Z"
"spotify:track:3i4VFsgDWhd1L52DlNS4qE","The Bamboo Spring","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","spotify:album:72LIvmrUE6L6bBO5gzvbya","Shang-Chi and the Legend of the Ten Rings (Original Score)","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","1","3","198880","https://p.scdn.co/mp3-preview/55e7cf0bf102e938454c07e74b858102dc4a0a44?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","USHR12142118","spotify:user:theofficialvelocifaptor","2021-09-03T08:08:01Z"
"spotify:track:1rD26kcsJPKRUQEigHF8ri","Your Mother","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","spotify:album:72LIvmrUE6L6bBO5gzvbya","Shang-Chi and the Legend of the Ten Rings (Original Score)","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","1","4","125282","https://p.scdn.co/mp3-preview/7ea0d639a6660dc27a9ee761c924d32bccacc1dc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","USHR12142119","spotify:user:theofficialvelocifaptor","2021-09-03T08:08:01Z"
"spotify:track:4n64up8XyfSaB3gOgXYyXP","Training","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","spotify:album:72LIvmrUE6L6bBO5gzvbya","Shang-Chi and the Legend of the Ten Rings (Original Score)","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","1","5","115154","https://p.scdn.co/mp3-preview/e62413cdc39fe16ae2657ac5f674550d1c7c922f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","USHR12142120","spotify:user:theofficialvelocifaptor","2021-09-03T08:08:01Z"
"spotify:track:3bYauQYNX6tMIuhEDafF3Z","Brother and Sister","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","spotify:album:72LIvmrUE6L6bBO5gzvbya","Shang-Chi and the Legend of the Ten Rings (Original Score)","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","1","6","98197","https://p.scdn.co/mp3-preview/a353297d597ce495a377e701d5b9a660f1707b04?cid=9950ac751e34487dbbe027c4fd7f8e99","false","26","USHR12142121","spotify:user:theofficialvelocifaptor","2021-09-03T08:08:01Z"
"spotify:track:3powZWsN5KOftBz9VZHKOz","Three Days","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","spotify:album:72LIvmrUE6L6bBO5gzvbya","Shang-Chi and the Legend of the Ten Rings (Original Score)","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","1","7","84245","https://p.scdn.co/mp3-preview/8510fa6311bd7e8003ef7d0e9677efb8fe3c5a7a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","USHR12142122","spotify:user:theofficialvelocifaptor","2021-09-03T08:08:01Z"
"spotify:track:0Frq03v7EhhOZdv6h4kYay","Don't Look Down","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","spotify:album:72LIvmrUE6L6bBO5gzvbya","Shang-Chi and the Legend of the Ten Rings (Original Score)","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","1","8","248981","https://p.scdn.co/mp3-preview/207367e48374e6f68410b33a8d6fb88f0ab9bf4e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","26","USHR12142123","spotify:user:theofficialvelocifaptor","2021-09-03T08:08:01Z"
"spotify:track:3XBPAt7XFkHaX7um2MRnWS","Revenge","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","spotify:album:72LIvmrUE6L6bBO5gzvbya","Shang-Chi and the Legend of the Ten Rings (Original Score)","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","1","9","95418","https://p.scdn.co/mp3-preview/b01b6c3464e5a8090915fba0c529c008383ab52d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","USHR12142124","spotify:user:theofficialvelocifaptor","2021-09-03T08:08:01Z"
"spotify:track:1gA6JgK94zfn77k8QW3l9i","My Son Is Home","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","spotify:album:72LIvmrUE6L6bBO5gzvbya","Shang-Chi and the Legend of the Ten Rings (Original Score)","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","1","10","139514","https://p.scdn.co/mp3-preview/d9cf9ed51b2ec66b6564efc0ebb13a81bacf3165?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","USHR12142125","spotify:user:theofficialvelocifaptor","2021-09-03T08:08:01Z"
"spotify:track:0KuRobjcXF1QYLIapYsRNB","Zhe Zhi","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","spotify:album:72LIvmrUE6L6bBO5gzvbya","Shang-Chi and the Legend of the Ten Rings (Original Score)","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","1","11","175274","https://p.scdn.co/mp3-preview/cb2b492ed93d9caa05b4b765c964d4e025c4ec27?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","USHR12142126","spotify:user:theofficialvelocifaptor","2021-09-03T08:08:01Z"
"spotify:track:7f0AKIV8ExDOKNNeldmc9G","Together Soon","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","spotify:album:72LIvmrUE6L6bBO5gzvbya","Shang-Chi and the Legend of the Ten Rings (Original Score)","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","1","12","74688","https://p.scdn.co/mp3-preview/5b3852bf07119f75a17e14c7d0d5cd6566d7be7f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","USHR12142127","spotify:user:theofficialvelocifaptor","2021-09-03T08:08:01Z"
"spotify:track:0mT1MVfvkYQcTdslT5GGko","Stay in the Pocket","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","spotify:album:72LIvmrUE6L6bBO5gzvbya","Shang-Chi and the Legend of the Ten Rings (Original Score)","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","1","13","105496","https://p.scdn.co/mp3-preview/2d026ad8b3d31d6d5ff89bd2b409b91cc5157f95?cid=9950ac751e34487dbbe027c4fd7f8e99","false","20","USHR12142128","spotify:user:theofficialvelocifaptor","2021-09-03T08:08:01Z"
"spotify:track:6yhQRmjut6TQNeqT66cZqE","The Waterfall","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","spotify:album:72LIvmrUE6L6bBO5gzvbya","Shang-Chi and the Legend of the Ten Rings (Original Score)","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","1","14","148008","https://p.scdn.co/mp3-preview/337e5186d6ea98e2db188ce36317da11700f2224?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","USHR12142129","spotify:user:theofficialvelocifaptor","2021-09-03T08:08:01Z"
"spotify:track:3lVbeO2jaBVWwFI9L8pkFz","Ancestors","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","spotify:album:72LIvmrUE6L6bBO5gzvbya","Shang-Chi and the Legend of the Ten Rings (Original Score)","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","1","15","252778","https://p.scdn.co/mp3-preview/54d25654b530cefa76168c6ee3c8f20d9c08d471?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","USHR12142130","spotify:user:theofficialvelocifaptor","2021-09-03T08:08:01Z"
"spotify:track:0Uxl5J7CaxNDLY4zmZlJHr","Who You Are","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","spotify:album:72LIvmrUE6L6bBO5gzvbya","Shang-Chi and the Legend of the Ten Rings (Original Score)","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","1","16","159704","https://p.scdn.co/mp3-preview/8e34d98f9fac4fb07ed480e1aa9e0112281dc6b9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","USHR12142131","spotify:user:theofficialvelocifaptor","2021-09-03T08:08:01Z"
"spotify:track:4P1QtuflwLx9c0RY9iF1kU","A Blood Debt","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","spotify:album:72LIvmrUE6L6bBO5gzvbya","Shang-Chi and the Legend of the Ten Rings (Original Score)","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","1","17","376194","https://p.scdn.co/mp3-preview/d087a9aa36b8660ee200a28a1c65f2ea3c486e4e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","20","USHR12142132","spotify:user:theofficialvelocifaptor","2021-09-03T08:08:01Z"
"spotify:track:3NTDFwpcOPjAx3yMrMolN0","Grief","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","spotify:album:72LIvmrUE6L6bBO5gzvbya","Shang-Chi and the Legend of the Ten Rings (Original Score)","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","1","18","125877","https://p.scdn.co/mp3-preview/6086e5d9b7d565b2e226798e1f99e20eb64179fe?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","USHR12142133","spotify:user:theofficialvelocifaptor","2021-09-03T08:08:01Z"
"spotify:track:2GTh4Z65u6cHWopzEjVKJz","Is This What You Wanted?","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","spotify:album:72LIvmrUE6L6bBO5gzvbya","Shang-Chi and the Legend of the Ten Rings (Original Score)","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","1","19","197466","https://p.scdn.co/mp3-preview/38cb1f7ad64e7acd1a5ba41d14c8a7af10f1b39a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","USHR12142134","spotify:user:theofficialvelocifaptor","2021-09-03T08:08:01Z"
"spotify:track:6NE5nrSQh6KUNGnz54V5pi","The Deep","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","spotify:album:72LIvmrUE6L6bBO5gzvbya","Shang-Chi and the Legend of the Ten Rings (Original Score)","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","1","20","155013","https://p.scdn.co/mp3-preview/6f0ae5a1b77f49aaeb22b3394dc5344ce19b2474?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","USHR12142135","spotify:user:theofficialvelocifaptor","2021-09-03T08:08:01Z"
"spotify:track:3lB3RXG0XH5eWSE6s3bmWr","Inheritance","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","spotify:album:72LIvmrUE6L6bBO5gzvbya","Shang-Chi and the Legend of the Ten Rings (Original Score)","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","1","21","269733","https://p.scdn.co/mp3-preview/e99c1e1845fb3ff9be7c26272bd072f70b21b937?cid=9950ac751e34487dbbe027c4fd7f8e99","false","20","USHR12142136","spotify:user:theofficialvelocifaptor","2021-09-03T08:08:01Z"
"spotify:track:5B4OJIXYdoc8aCqI47D2wE","I Won't Leave You Again","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","spotify:album:72LIvmrUE6L6bBO5gzvbya","Shang-Chi and the Legend of the Ten Rings (Original Score)","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","1","22","253722","https://p.scdn.co/mp3-preview/3f37bd5cfb3766cd2163db2d32f6f059aba9c9cb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","21","USHR12142137","spotify:user:theofficialvelocifaptor","2021-09-03T08:08:01Z"
"spotify:track:0x4ZgNoke1FGCC163w5eGd","The Light and the Dark","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","spotify:album:72LIvmrUE6L6bBO5gzvbya","Shang-Chi and the Legend of the Ten Rings (Original Score)","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","1","23","106416","https://p.scdn.co/mp3-preview/6ee2d3320c31918f02216992841a25c095c00106?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","USHR12142138","spotify:user:theofficialvelocifaptor","2021-09-03T08:08:01Z"
"spotify:track:0QWyWNpSOPvMaG2XdfsB6S","Qingming Jie","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","spotify:album:72LIvmrUE6L6bBO5gzvbya","Shang-Chi and the Legend of the Ten Rings (Original Score)","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","1","24","137357","https://p.scdn.co/mp3-preview/515e0a4be4bf3b5f5f7a280f654ddc4ff570bd72?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","USHR12142139","spotify:user:theofficialvelocifaptor","2021-09-03T08:08:01Z"
"spotify:track:6xmnHvtvkkTdE7fF2JYePx","Family","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","spotify:album:72LIvmrUE6L6bBO5gzvbya","Shang-Chi and the Legend of the Ten Rings (Original Score)","spotify:artist:6rQvvJf6EoWZnoO6g7mixQ","Joel P West","2021-09-01","https://i.scdn.co/image/ab67616d0000b273ebd8d9b9978b986ca4119443","1","25","95976","https://p.scdn.co/mp3-preview/e6368f4dbacad99a1551291bc6539b73091b3fcb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","USHR12142140","spotify:user:theofficialvelocifaptor","2021-09-03T08:08:01Z"
"spotify:track:7m4xUEEivwPGz4U0TA1TWD","Always Rising","spotify:artist:2kxP07DLgs4xlWz8YHlvfh, spotify:artist:2IDLDx25HU1nQMKde4n61a, spotify:artist:4qcKNkdxUidhvUByB2eQ6g","NIKI, Rich Brian, Warren Hue","spotify:album:2kAqjStKcwlDD59H0llhGC","Shang-Chi and The Legend of The Ten Rings: The Album","spotify:artist:1AhjOkOLkbHUfcHDSErXQs, spotify:artist:540vIaP2JwjQb9dm3aArA4","88rising, DJ Snake","2021-09-03","https://i.scdn.co/image/ab67616d0000b2735843d11205f6dd6a2ab5f967","1","1","184080","https://p.scdn.co/mp3-preview/a7bd587d20463d3d77180075e2cca08a105d3e95?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","USUM72114017","spotify:user:theofficialvelocifaptor","2021-09-03T08:09:21Z"
"spotify:track:314oBdIvnoTPDwSP4zOP8p","Diamonds + And Pearls","spotify:artist:0siBQaURCli5wn2lqv8WZg, spotify:artist:2o8gT0fQmFxGNbowbdgeZe, spotify:artist:7w2OnhGK0NdJhvSAatGUFt","DPR LIVE, DPR IAN, peace.","spotify:album:2kAqjStKcwlDD59H0llhGC","Shang-Chi and The Legend of The Ten Rings: The Album","spotify:artist:1AhjOkOLkbHUfcHDSErXQs, spotify:artist:540vIaP2JwjQb9dm3aArA4","88rising, DJ Snake","2021-09-03","https://i.scdn.co/image/ab67616d0000b2735843d11205f6dd6a2ab5f967","1","2","219586","https://p.scdn.co/mp3-preview/04ca104e6034609e4930b92596f1fd8e999699d5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","USUM72114021","spotify:user:theofficialvelocifaptor","2021-09-03T08:09:24Z"
"spotify:track:753sRMieYWBC6HGodwtkjI","Nomad","spotify:artist:5HenzRvMtSrgtvU16XAoby, spotify:artist:1S2S00lgLYLGHWA44qGEUs","Zion.T, Gen Hoshino","spotify:album:2kAqjStKcwlDD59H0llhGC","Shang-Chi and The Legend of The Ten Rings: The Album","spotify:artist:1AhjOkOLkbHUfcHDSErXQs, spotify:artist:540vIaP2JwjQb9dm3aArA4","88rising, DJ Snake","2021-09-03","https://i.scdn.co/image/ab67616d0000b2735843d11205f6dd6a2ab5f967","1","5","204173","https://p.scdn.co/mp3-preview/e7054117d2927620f6bd1dbda4d5f2e4084a7537?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","USUM72114020","spotify:user:theofficialvelocifaptor","2021-09-03T08:09:33Z"
"spotify:track:3zpGIFghtnVlwMXWyKW474","Fire In The Sky","spotify:artist:3jK9MiCrA42lLAdMGUZpwa","Anderson .Paak","spotify:album:2kAqjStKcwlDD59H0llhGC","Shang-Chi and The Legend of The Ten Rings: The Album","spotify:artist:1AhjOkOLkbHUfcHDSErXQs, spotify:artist:540vIaP2JwjQb9dm3aArA4","88rising, DJ Snake","2021-09-03","https://i.scdn.co/image/ab67616d0000b2735843d11205f6dd6a2ab5f967","1","6","201786","https://p.scdn.co/mp3-preview/867d1d8e1f20504e25f5e209cc2b563834c357ad?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","USUM72113049","spotify:user:theofficialvelocifaptor","2021-09-03T08:09:37Z"
"spotify:track:1Mut1YA6ZxKZ7F6MKsMSQu","Lose Control","spotify:artist:7Dx7RhX0mFuXhCOUgB01uM","JJ Lin","spotify:album:2kAqjStKcwlDD59H0llhGC","Shang-Chi and The Legend of The Ten Rings: The Album","spotify:artist:1AhjOkOLkbHUfcHDSErXQs, spotify:artist:540vIaP2JwjQb9dm3aArA4","88rising, DJ Snake","2021-09-03","https://i.scdn.co/image/ab67616d0000b2735843d11205f6dd6a2ab5f967","1","7","254800","https://p.scdn.co/mp3-preview/07795f018e7860b50817c84819f4c78bbc160af2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","USUM72112429","spotify:user:theofficialvelocifaptor","2021-09-03T08:09:41Z"
"spotify:track:2u2QmdOex0MnbWuHmC7jcD","Never Gonna Come Down","spotify:artist:4l1q0z9xeJcJw73Gxc6gCB, spotify:artist:6UbmqUEgjLA6jAcXwbM1Z9","Mark Tuan, BIBI","spotify:album:2kAqjStKcwlDD59H0llhGC","Shang-Chi and The Legend of The Ten Rings: The Album","spotify:artist:1AhjOkOLkbHUfcHDSErXQs, spotify:artist:540vIaP2JwjQb9dm3aArA4","88rising, DJ Snake","2021-09-03","https://i.scdn.co/image/ab67616d0000b2735843d11205f6dd6a2ab5f967","1","9","203800","https://p.scdn.co/mp3-preview/6651637d451e4467e378766466a17519ccf27e0d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","USUM72113052","spotify:user:theofficialvelocifaptor","2021-09-03T08:09:51Z"
"spotify:track:3nXWCSTtbJFwvnLuMTIYwF","Foolish","spotify:artist:2IDLDx25HU1nQMKde4n61a, spotify:artist:4qcKNkdxUidhvUByB2eQ6g, spotify:artist:0NcPKaSNIHAM2RfioH9vMT","Rich Brian, Warren Hue, Guapdad 4000","spotify:album:2kAqjStKcwlDD59H0llhGC","Shang-Chi and The Legend of The Ten Rings: The Album","spotify:artist:1AhjOkOLkbHUfcHDSErXQs, spotify:artist:540vIaP2JwjQb9dm3aArA4","88rising, DJ Snake","2021-09-03","https://i.scdn.co/image/ab67616d0000b2735843d11205f6dd6a2ab5f967","1","10","177626","https://p.scdn.co/mp3-preview/fd62b46fbb84fb7a04120ccc64d3fbd11f8b9ef7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","USUM72113055","spotify:user:theofficialvelocifaptor","2021-09-03T08:09:55Z"
"spotify:track:4aZXxStzucuminkE8up916","Clocked Out!","spotify:artist:0Wwji82sLA0Hcvtuak3omb, spotify:artist:2kxP07DLgs4xlWz8YHlvfh","AUDREY NUNA, NIKI","spotify:album:2kAqjStKcwlDD59H0llhGC","Shang-Chi and The Legend of The Ten Rings: The Album","spotify:artist:1AhjOkOLkbHUfcHDSErXQs, spotify:artist:540vIaP2JwjQb9dm3aArA4","88rising, DJ Snake","2021-09-03","https://i.scdn.co/image/ab67616d0000b2735843d11205f6dd6a2ab5f967","1","11","190080","https://p.scdn.co/mp3-preview/55b33a37c746fd7d03723ff7c4b2559bb29713e8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","USUM72113057","spotify:user:theofficialvelocifaptor","2021-09-03T08:09:59Z"
"spotify:track:36Ajx3OHw1qOAjS4tJs38V","Act Up","spotify:artist:2IDLDx25HU1nQMKde4n61a, spotify:artist:5MbNzCW3qokGyoo9giHA3V","Rich Brian, EARTHGANG","spotify:album:2kAqjStKcwlDD59H0llhGC","Shang-Chi and The Legend of The Ten Rings: The Album","spotify:artist:1AhjOkOLkbHUfcHDSErXQs, spotify:artist:540vIaP2JwjQb9dm3aArA4","88rising, DJ Snake","2021-09-03","https://i.scdn.co/image/ab67616d0000b2735843d11205f6dd6a2ab5f967","1","12","198626","https://p.scdn.co/mp3-preview/45c9526c3f9d0ef579b65f6d66ddaa575b6258d2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","USUM72113053","spotify:user:theofficialvelocifaptor","2021-09-03T08:10:02Z"
"spotify:track:0RszjqOiIwaZGnXUDuAq1C","Baba Says","spotify:artist:2eeDDDoYRBX8a2jRxLSv3D, spotify:artist:7EXu0Jpw5KK3rJFHrDkU52","阿达娃, 沙一汀EL","spotify:album:2kAqjStKcwlDD59H0llhGC","Shang-Chi and The Legend of The Ten Rings: The Album","spotify:artist:1AhjOkOLkbHUfcHDSErXQs, spotify:artist:540vIaP2JwjQb9dm3aArA4","88rising, DJ Snake","2021-09-03","https://i.scdn.co/image/ab67616d0000b2735843d11205f6dd6a2ab5f967","1","13","263186","https://p.scdn.co/mp3-preview/f4b41952a2bf849423c1c224ea439248f0095628?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","USUM72113058","spotify:user:theofficialvelocifaptor","2021-09-03T08:10:05Z"
"spotify:track:790TzR1UxBXVMFSGq8p7bv","Swan Song","spotify:artist:6cK3NBO6uP7hh0oyuVELFl, spotify:artist:2kxP07DLgs4xlWz8YHlvfh","Saweetie, NIKI","spotify:album:2kAqjStKcwlDD59H0llhGC","Shang-Chi and The Legend of The Ten Rings: The Album","spotify:artist:1AhjOkOLkbHUfcHDSErXQs, spotify:artist:540vIaP2JwjQb9dm3aArA4","88rising, DJ Snake","2021-09-03","https://i.scdn.co/image/ab67616d0000b2735843d11205f6dd6a2ab5f967","1","15","167586","https://p.scdn.co/mp3-preview/26856cf53f56082198444b4df04dbe3cb9c5bec4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","USUM72113054","spotify:user:theofficialvelocifaptor","2021-09-03T08:10:10Z"
"spotify:track:14gmLQPNYokqB8OKxAp69f","War With Heaven","spotify:artist:3pc0bOVB5whxmD50W79wwO","keshi","spotify:album:2kAqjStKcwlDD59H0llhGC","Shang-Chi and The Legend of The Ten Rings: The Album","spotify:artist:1AhjOkOLkbHUfcHDSErXQs, spotify:artist:540vIaP2JwjQb9dm3aArA4","88rising, DJ Snake","2021-09-03","https://i.scdn.co/image/ab67616d0000b2735843d11205f6dd6a2ab5f967","1","16","193373","https://p.scdn.co/mp3-preview/d39685764e8ba0c2282863d1ea994497eda3f840?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","USUM72114022","spotify:user:theofficialvelocifaptor","2021-09-03T08:10:14Z"
"spotify:track:5BPtR7o6xDRRp1s2UkBjmb","Hot Soup","spotify:artist:1AhjOkOLkbHUfcHDSErXQs, spotify:artist:50cRZOl5AL13akHdLc7nfP","88rising, Simu Liu","spotify:album:2kAqjStKcwlDD59H0llhGC","Shang-Chi and The Legend of The Ten Rings: The Album","spotify:artist:1AhjOkOLkbHUfcHDSErXQs, spotify:artist:540vIaP2JwjQb9dm3aArA4","88rising, DJ Snake","2021-09-03","https://i.scdn.co/image/ab67616d0000b2735843d11205f6dd6a2ab5f967","1","17","187453","https://p.scdn.co/mp3-preview/c959888a733bc4dd32d5ec6f7ae744ad2fe0d60e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","USUM72114070","spotify:user:theofficialvelocifaptor","2021-09-03T08:10:18Z"
"spotify:track:4JfbAMCkYLAU3g5SPsDh42","Warriors","spotify:artist:4qcKNkdxUidhvUByB2eQ6g, spotify:artist:2bWTIIQP9zaVc55RaMGu7e","Warren Hue, Seori","spotify:album:2kAqjStKcwlDD59H0llhGC","Shang-Chi and The Legend of The Ten Rings: The Album","spotify:artist:1AhjOkOLkbHUfcHDSErXQs, spotify:artist:540vIaP2JwjQb9dm3aArA4","88rising, DJ Snake","2021-09-03","https://i.scdn.co/image/ab67616d0000b2735843d11205f6dd6a2ab5f967","1","18","239013","https://p.scdn.co/mp3-preview/c0a3621323fcec4577901f3b8c233978f216f91f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","USUM72113056","spotify:user:theofficialvelocifaptor","2021-09-03T08:10:21Z"
"spotify:track:5hslUAKq9I9CG2bAulFkHN","It's the Most Wonderful Time of the Year","spotify:artist:4sj6D0zlMOl25nprDJBiU9","Andy Williams","spotify:album:4dcJHxlOJwtyypL7sx1qch","The Andy Williams Christmas Album","spotify:artist:4sj6D0zlMOl25nprDJBiU9","Andy Williams","1963-11-24","https://i.scdn.co/image/ab67616d0000b27398073965947f92f1641b8356","1","4","151933","https://p.scdn.co/mp3-preview/853f441c5fc1b25ba88bb300c17119cde36da675?cid=9950ac751e34487dbbe027c4fd7f8e99","false","94","USSM16300086","spotify:user:theofficialvelocifaptor","2021-09-14T21:29:39Z"
