"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:1mRSA7bk3iEvAyKLXHL7bi","Enta","spotify:artist:4XL8KSBe0v3k483R9Tv49Q","DJ KABOO","spotify:album:3dQpnLxtGSzIRi7TEA8MzC","Arab Trap - EP.1","spotify:artist:4XL8KSBe0v3k483R9Tv49Q","DJ KABOO","2020-05-17","https://i.scdn.co/image/ab67616d0000b273f07e95340dad62fd147c51a5","1","3","188665","https://p.scdn.co/mp3-preview/f438a37c4c64c8a7a69d9c06391abef455cf6365?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","TCAEW2065648","spotify:user:theofficialvelocifaptor","2022-04-13T12:18:53Z"
"spotify:track:2A4xTe1uOdRKKJUyilAqrF","Batwanes Beek","spotify:artist:3myefQO8upDe4aNxjTFddr","Warda","spotify:album:3w6wliAjhJS16hZyimZpT7","Batwanes Beek","spotify:artist:3myefQO8upDe4aNxjTFddr","Warda","1992-01-01","https://i.scdn.co/image/ab67616d0000b273a1582c880c8937fe2e168652","1","1","804402","https://p.scdn.co/mp3-preview/a941ac3b20685aef7dea91afe8f62b9d1dd9aed4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","EGA020500499","spotify:user:theofficialvelocifaptor","2022-04-13T12:19:23Z"
"spotify:track:7IGUv8x8NzGbCsDp9F4G2J","Shaghalony","spotify:artist:6IW026WCYU8L1WF79dfwss","Abdel Halim Hafez","spotify:album:7bvrcb5TOaiWTVjBTx9lIj","Abd El Halim Hafez","spotify:artist:6IW026WCYU8L1WF79dfwss","Abdel Halim Hafez","1976-01-01","https://i.scdn.co/image/ab67616d0000b273da9037e45a2f10e5bdd512de","1","3","209777","https://p.scdn.co/mp3-preview/fbcdbcd87f32008a3b1de4cb970e26ff659e63bb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","EGA020501304","spotify:user:theofficialvelocifaptor","2022-04-13T12:19:50Z"
"spotify:track:31YxrDJGTuKmso1z7mPWJ8","Salka","spotify:artist:62IUrFqq28x2SbRdzm9sQt, spotify:artist:4BKC2HOGEqtYz2Xbgp9N1q","Hassan Shakosh, Wegz","spotify:album:1q1gkxmhpZjbGC0V9odkRV","Salka","spotify:artist:62IUrFqq28x2SbRdzm9sQt","Hassan Shakosh","2020-10-24","https://i.scdn.co/image/ab67616d0000b273af841ecd60a22332b0d8da50","1","1","189695","https://p.scdn.co/mp3-preview/3d6a813fa5c7245a488c71c1578072def82ebf23?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","EGA010549324","spotify:user:theofficialvelocifaptor","2022-04-14T09:53:05Z"
"spotify:track:7o2CTH4ctstm8TNelqjb51","Sweet Child O' Mine","spotify:artist:3qm84nBOXUEQ2vnTfUTTFC","Guns N' Roses","spotify:album:3I9Z1nDCL4E0cP62flcbI5","Appetite For Destruction","spotify:artist:3qm84nBOXUEQ2vnTfUTTFC","Guns N' Roses","1987-07-21","https://i.scdn.co/image/ab67616d0000b27368384dd85fd5e95831252f60","1","9","354520","","true","13","USGF18714809","spotify:user:theofficialvelocifaptor","2022-04-19T07:40:25Z"
"spotify:track:2NsVF7wa0UrKCr1wsO4RE6","Walima","spotify:artist:31kkBLgNWnQtroXrsHmUxC","Tito Rinesi","spotify:album:5krE6d9aqVQXzhy9yjbwYQ","Islam Today","spotify:artist:31kkBLgNWnQtroXrsHmUxC","Tito Rinesi","2016-08-02","https://i.scdn.co/image/ab67616d0000b273f7c547bc27985b5ef8997d58","1","30","195126","https://p.scdn.co/mp3-preview/d15cb91aa37a510840ef0eb6c26cf26bea526b31?cid=9950ac751e34487dbbe027c4fd7f8e99","false","13","IT7151684330","spotify:user:theofficialvelocifaptor","2022-04-26T21:57:51Z"
"spotify:track:6roSk1FMGCbYAJhLXhyCeA","Saat Saat","spotify:artist:1sA9ybX80IVJ00sdbm5kB9","Sabah","spotify:album:6iYZiImjw0rds4QVgonYM8","Layla Baka Feha El Amar","spotify:artist:1sA9ybX80IVJ00sdbm5kB9","Sabah","1977-01-01","https://i.scdn.co/image/ab67616d0000b273543ab8f21aaacaabefdd3339","1","3","745862","https://p.scdn.co/mp3-preview/48aaac2cd8544d6de9df0b1b33e70f729ac82a70?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","EGA019001781","spotify:user:theofficialvelocifaptor","2022-04-26T21:59:30Z"
"spotify:track:6ehpqj4396Er3pFn3BEOmz","Más Allá Del Sol","spotify:artist:33bx8a1694h3tgNMYXoy5n","Manuel Bonilla","spotify:album:5XlbYteo6DGNmC7u5v1o64","Himnos Del Ayer","spotify:artist:33bx8a1694h3tgNMYXoy5n","Manuel Bonilla","2013-10-26","https://i.scdn.co/image/ab67616d0000b273bc95f6bdc426a938f1d96d40","1","3","246688","","false","0","TCABR1347806","spotify:user:theofficialvelocifaptor","2022-04-28T01:16:16Z"
"spotify:track:0asWVkzLh4S2n2ft9YJOUp","Star Spangled Man","spotify:artist:0IALZLhyLZivzn9tQR7TJk","The Captain America Drum Corps","spotify:album:5rA2ipMGRAUO9MRODPHoHG","The Falcon and the Winter Soldier: Vol. 1 (Episodes 1-3) [Original Soundtrack]","spotify:artist:5SEW04tNMMrOz7UFQJA6vz","Henry Jackman","2021-04-09","https://i.scdn.co/image/ab67616d0000b273225810691e1f5b13944c6570","1","31","104656","https://p.scdn.co/mp3-preview/4fa0381996eb6e44a1663ae0e917aaec1571b452?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","USHR12141483","spotify:user:theofficialvelocifaptor","2022-04-28T01:18:51Z"
"spotify:track:79Iwb8D1mlLHzyrTzuA3cw","The End","spotify:artist:0k3XbZNQTR8KVW2yWyJDDx","Earl Grant","spotify:album:13J2O5GR3gy07IJKZQs7Jc","Singin' & Swingin': The Best Of Earl Grant","spotify:artist:0k3XbZNQTR8KVW2yWyJDDx","Earl Grant","1998-01-01","https://i.scdn.co/image/ab67616d0000b2737b7729417ee974373b61c8bb","1","2","140800","https://p.scdn.co/mp3-preview/a891be7ddb29af48725ed5df87db80ff26be9ccf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","USMC15810899","spotify:user:theofficialvelocifaptor","2022-05-05T07:09:26Z"
"spotify:track:5KB72oRu0EZxSI2WvUdj3i","Más Allá Del Sol","spotify:artist:33bx8a1694h3tgNMYXoy5n","Manuel Bonilla","spotify:album:71Kx4IUmTJXivj7Xb56ekU","Mas Allá Del Sol","spotify:artist:33bx8a1694h3tgNMYXoy5n","Manuel Bonilla","2014-04-09","https://i.scdn.co/image/ab67616d0000b273594b136661c72cca33a98e14","1","10","209620","https://p.scdn.co/mp3-preview/9040b6d32cb83a51c904859182c406ce0d92c398?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","TCABW1451517","spotify:user:theofficialvelocifaptor","2022-05-05T07:09:44Z"
"spotify:track:0Sc8AsDTBeZFWg8K9tMARE","My Way Of Life","spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0","Frank Sinatra","spotify:album:4N6a1fTmJmyPJp9HmrNyVO","Cycles","spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0","Frank Sinatra","1968-11","https://i.scdn.co/image/ab67616d0000b273a0209db6a0a102cae469d4f9","1","9","187360","https://p.scdn.co/mp3-preview/a2e5b617c3eafab0a88c1bb4ba783398bd2f9283?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","USRH10801027","spotify:user:theofficialvelocifaptor","2022-05-05T07:09:57Z"
"spotify:track:1v7KabGwnsTxKkNY1EHkts","Allahu","spotify:artist:7GnedB795OhbMbojdC3bzj","Sami Yusuf","spotify:album:3FC9MHaKXqQbPxS1Z1Z3Vy","Al-Mu'allim","spotify:artist:7GnedB795OhbMbojdC3bzj","Sami Yusuf","2005-01-01","https://i.scdn.co/image/ab67616d0000b2732ea81bf22747644a490327e9","1","4","390506","https://p.scdn.co/mp3-preview/f283770b39f3c8ddf2e05d60f964f74eda81e95a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","USBBC0510012","spotify:user:theofficialvelocifaptor","2022-05-05T07:10:15Z"
"spotify:track:1Xlr8aWz4dOazeL7aC1uXp","Saat Saat Remix Version","spotify:artist:78fOwRtJ5OcJpx1lBFQUaT","Rayess Bek","spotify:album:20RUMON7JGv3AqjGng8ubR","Saat Saat Remix Version","spotify:artist:78fOwRtJ5OcJpx1lBFQUaT","Rayess Bek","2016-11-04","https://i.scdn.co/image/ab67616d0000b273cf28072750800e374ffe0448","1","1","359040","https://p.scdn.co/mp3-preview/3c7a9ba672b7d88fb0479d02d6d84215b178bce1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","EGA010552192","spotify:user:theofficialvelocifaptor","2022-05-05T07:10:43Z"
"spotify:track:4ZkQIkmx8pA0rBsjr77nag","Alaap","spotify:artist:3eDT9fwXKuHWFvgZaaYC5v","Sunidhi Chauhan","spotify:album:25rtBMXrpMoTAVHBDhBTMk","Yaadein (Original Motion Picture Soundtrack)","spotify:artist:71hjb5G92mGoKRSAW3Cj00","Anu Malik","2001-06-27","https://i.scdn.co/image/ab67616d0000b27395ba73772d116191d149c186","1","1","23880","https://p.scdn.co/mp3-preview/e2e85cd67e65498de828ef5981ca2eed22c202c4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","INT100100241","spotify:user:theofficialvelocifaptor","2022-05-05T07:11:19Z"
"spotify:track:7dblNGnRXEBrVJunazs2U5","All I Have to Do Is Dream","spotify:artist:4ACplpEqD6JIVgKrafauzs","The Everly Brothers","spotify:album:4lmdDGcU5u1xk3GCcVJSYT","The Very Best of The Everly Brothers","spotify:artist:4ACplpEqD6JIVgKrafauzs","The Everly Brothers","1964-08-01","https://i.scdn.co/image/ab67616d0000b273e9a522d43a304d4d433ff251","1","8","143333","https://p.scdn.co/mp3-preview/064cab5991af814508a07693fbe3323838d818d9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","USWB19903268","spotify:user:theofficialvelocifaptor","2022-05-05T07:15:10Z"
"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","Blinding Lights","spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","spotify:album:4yP0hdKOZPNshxUOjY0cZj","After Hours","spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","2020-03-20","https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36","1","9","200040","https://p.scdn.co/mp3-preview/51c08d92815cce4ac2de94a7335a430b81234624?cid=9950ac751e34487dbbe027c4fd7f8e99","false","93","USUG11904206","spotify:user:theofficialvelocifaptor","2022-06-09T21:12:03Z"
"spotify:track:3l9KybL4tK1jAP7u3UkWwe","Deal With It","spotify:artist:5R8TntIOEwJcu4NnhGi8KW","Riz Ahmed","spotify:album:7bhh6bvHq7hqc2VQFgrwE5","The Long Goodbye","spotify:artist:5R8TntIOEwJcu4NnhGi8KW","Riz Ahmed","2020-03-06","https://i.scdn.co/image/ab67616d0000b2733662e4a76db4bbfd9fd23f70","1","13","151752","","false","0","GB5P52000070","spotify:user:theofficialvelocifaptor","2022-06-09T21:27:45Z"
"spotify:track:4e72LGraX8sW5iztJvS5fo","Oh!","spotify:artist:13dTrWNNrnZ3AkgNyQNKP5","The Linda Lindas","spotify:album:13YVOGugpbcH7MZCwDEWnE","Oh!","spotify:artist:13dTrWNNrnZ3AkgNyQNKP5","The Linda Lindas","2021-07-21","https://i.scdn.co/image/ab67616d0000b273c890c72d9ae42e4cc89c5498","1","1","155821","https://p.scdn.co/mp3-preview/fc2a58ad17340c343f3dcc675d0a9e9c4e6796bf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","USEP42145002","spotify:user:theofficialvelocifaptor","2022-06-09T21:28:15Z"
"spotify:track:0U9i80PmEhdWAfDUeOuuWU","Star Spangled Man","spotify:artist:1wXKJo0lUNDl0bVFX1dVyH","The Star Spangled Singers","spotify:album:0La1Tskamjd6akysepE8r5","Captain America: The First Avenger","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2011-01-01","https://i.scdn.co/image/ab67616d0000b273ef529a395ac460e574838673","1","26","173360","https://p.scdn.co/mp3-preview/ed5df946fdc200c69d42bebbd71643d1f829f835?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","USR1B1121497","spotify:user:theofficialvelocifaptor","2022-06-09T21:29:00Z"
"spotify:track:1S1NSccaYJYhg5z5V2otDC","Ko Ko Koreena","spotify:artist:3cPhnpqQbDtv5dR3Od3Vz1","Ahmed Rushdi","spotify:album:0BvMo2sMmUCAmM08ASGyvk","Showcase Southasia, Vol.19","spotify:artist:3cPhnpqQbDtv5dR3Od3Vz1","Ahmed Rushdi","2016-02-25","https://i.scdn.co/image/ab67616d0000b273f50a208050a480301021b9f6","1","2","206093","https://p.scdn.co/mp3-preview/e90c2b18f6424cce4e48ee7187d26abf317f5a63?cid=9950ac751e34487dbbe027c4fd7f8e99","false","19","QMDA71521776","spotify:user:theofficialvelocifaptor","2022-06-09T21:30:28Z"
"spotify:track:3T7Y3RNWqJJTnhoIGR7RCp","Sinkies","spotify:artist:5doDInHCvRMOOapyaos2AE","Hot Sugar","spotify:album:1u044hFUrtx3T7XAXUXJt8","God's Hand","spotify:artist:5doDInHCvRMOOapyaos2AE","Hot Sugar","2015-02-24","https://i.scdn.co/image/ab67616d0000b2736a552f09a526732bc323090b","1","4","226192","https://p.scdn.co/mp3-preview/3191ddff1bc40b56c84c0433dfa31f36b3a1406f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","TCAEA1810307","spotify:user:theofficialvelocifaptor","2022-06-09T21:30:51Z"
"spotify:track:2Iq6HhIquO7JKr0KfTNLzU","My Type","spotify:artist:1dWEYMPtNmvSVaDNLgB6NV","Saint Motel","spotify:album:2r69WsAMyjbgLf8c4woaUr","My Type EP","spotify:artist:1dWEYMPtNmvSVaDNLgB6NV","Saint Motel","2014-08-16","https://i.scdn.co/image/ab67616d0000b273500a95f36178e1c86a835077","1","1","204811","https://p.scdn.co/mp3-preview/c757c40d4c35e003ed74a79cc84c1ccc5c264005?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","GBAYE1400856","spotify:user:theofficialvelocifaptor","2022-06-09T21:31:16Z"
"spotify:track:0cBrAB2CBHsEds330w9VGk","Sohniye I love You (From ""Babul Veer"")","spotify:artist:4ndqV4PqOm3tJPQo6JzrwN","Nahida Akhtar","spotify:album:0MuAciIIktpRdu25s04mBm","Best of Nahid Akhtar 87","spotify:artist:0cdsdfoovyENxHY5GcIOOD","Nahid Akhtar","2016-11-11","https://i.scdn.co/image/ab67616d0000b273dcb18d2db6c7a8940bb7ba49","1","1","293387","https://p.scdn.co/mp3-preview/a7011de189774d4b38f22268dd2ab9f6618a2510?cid=9950ac751e34487dbbe027c4fd7f8e99","false","4","QMBZ91645432","spotify:user:theofficialvelocifaptor","2022-06-09T21:31:50Z"
"spotify:track:2MKceKWilgjYW6lgVYyAOr","Rozi","spotify:artist:6uKDXHJSM9VI5H6FhONorO","Eva B","spotify:album:3b4JTQX4pQh7tSY1qgjUBq","Rozi","spotify:artist:6uKDXHJSM9VI5H6FhONorO","Eva B","2022-06-08","https://i.scdn.co/image/ab67616d0000b273657220ee039b6e08f609be77","1","1","146000","https://p.scdn.co/mp3-preview/82728618097e41fba7be60c3db970a51b1b414f2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","QZK6Q2232154","spotify:user:theofficialvelocifaptor","2022-06-09T21:33:05Z"
"spotify:track:4vRUf6njpOVMCIjlDhw74q","Feel So Good","spotify:artist:1wiBLzTI7z9RUwEpNPdFT6","Mase","spotify:album:6eRkZWEIW0tfQz4BYFZF8M","Feel So Good","spotify:artist:1wiBLzTI7z9RUwEpNPdFT6","Mase","2019-10-04","https://i.scdn.co/image/ab67616d0000b27346293f560c191b148bf55d40","1","1","204733","https://p.scdn.co/mp3-preview/314195c4cb69184502993f48591272610012d7f3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","USBB40580396","spotify:user:theofficialvelocifaptor","2022-06-16T16:57:46Z"
"spotify:track:4KIoBpLdHX7nERPfDROJWR","Goddess","spotify:artist:0Cd6nHYwecCNM1sVEXKlYr, spotify:artist:4j5KBTO4tk7up54ZirNGvK, spotify:artist:5cBFMoMgcAt03YL2r0tS25","Krewella, NERVO, Raja Kumari","spotify:album:1LxrrnNOm8an34LWCc48Ue","Goddess","spotify:artist:0Cd6nHYwecCNM1sVEXKlYr, spotify:artist:4j5KBTO4tk7up54ZirNGvK, spotify:artist:5cBFMoMgcAt03YL2r0tS25","Krewella, NERVO, Raja Kumari","2020-05-29","https://i.scdn.co/image/ab67616d0000b273dadc293ef34032dbb6701e7e","1","1","177499","https://p.scdn.co/mp3-preview/3cfb8b754cec2c133db2358d3faac1bae2969fcc?cid=9950ac751e34487dbbe027c4fd7f8e99","true","46","QZFPL2000038","spotify:user:theofficialvelocifaptor","2022-06-16T16:58:30Z"
"spotify:track:7iO8C8WokR1folp9mPdN2t","Come Around","spotify:artist:0QJIPDAEDILuo8AIq3pMuU, spotify:artist:5Y5TRrQiqgUO4S36tzjIRZ","M.I.A., Timbaland","spotify:album:2xoj2gYed3IYmGWn3owSfu","Kala","spotify:artist:0QJIPDAEDILuo8AIq3pMuU","M.I.A.","2007-08-20","https://i.scdn.co/image/ab67616d0000b273310d9098fbbde47bf7785637","1","12","234173","https://p.scdn.co/mp3-preview/d961851f8575898ea488d683d6ee153d6e8d32e1?cid=9950ac751e34487dbbe027c4fd7f8e99","true","58","USUM70722797","spotify:user:theofficialvelocifaptor","2022-06-16T16:58:54Z"
"spotify:track:76BoEu8UNKin5URnBsJRCv","Keep on Movin'","spotify:artist:6lRbYRYUPBEmPQMuzPQDjb","B. Stew","spotify:album:274fy1XCHOwJrQmdPylQmw","Keep on Movin'","spotify:artist:6lRbYRYUPBEmPQMuzPQDjb","B. Stew","2022-05-27","https://i.scdn.co/image/ab67616d0000b273cf78fc2b5cf84db59ae693ea","1","1","172800","https://p.scdn.co/mp3-preview/6f012fb51603b8de0ad446a3567eb4af86cb47df?cid=9950ac751e34487dbbe027c4fd7f8e99","false","9","TCAGF2252256","spotify:user:theofficialvelocifaptor","2022-06-16T16:59:38Z"
"spotify:track:6GKGoi0FHzldk1ZRQoV1fv","Jalebi Baby","spotify:artist:49YbNTLaaAbZHLtDI2aPGL","Tesher","spotify:album:2k8nShpibT4psqEQV7Smqc","Jalebi Baby","spotify:artist:49YbNTLaaAbZHLtDI2aPGL","Tesher","2020-11-13","https://i.scdn.co/image/ab67616d0000b27358ad3c6d598cb14b31c334dc","1","1","189375","https://p.scdn.co/mp3-preview/e27125883aa70d0e8ffe88de44f82d3296248f6f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","QZNWQ2070741","spotify:user:theofficialvelocifaptor","2022-06-16T17:00:11Z"
"spotify:track:429n3SCqWbzKQw25E66AGo","Anthem","spotify:artist:3ah2OYM4PbK5p1XIS5HfGD, spotify:artist:5R8TntIOEwJcu4NnhGi8KW, spotify:artist:7x3mbyjfOZ9y599MHmyNOu","Swet Shop Boys, Riz Ahmed, Heems","spotify:album:2MdvQKgPqxuuvZJ1MI26vP","Sufi La","spotify:artist:3ah2OYM4PbK5p1XIS5HfGD, spotify:artist:5R8TntIOEwJcu4NnhGi8KW, spotify:artist:7x3mbyjfOZ9y599MHmyNOu","Swet Shop Boys, Riz Ahmed, Heems","2017-05-26","https://i.scdn.co/image/ab67616d0000b273554f93673bfbb2d9310433a9","1","1","149965","","false","0","GB5P51700109","spotify:user:theofficialvelocifaptor","2022-06-16T17:00:56Z"
"spotify:track:2G2YzndIA6jeWFPBXhUjh5","Be My Baby","spotify:artist:7CyeXFnOrfC1N6z4naIpgo","The Ronettes","spotify:album:3vLFWR3fLqfY82WGvaLuyV","Be My Baby: The Very Best of The Ronettes","spotify:artist:7CyeXFnOrfC1N6z4naIpgo","The Ronettes","2011-02-22","https://i.scdn.co/image/ab67616d0000b2734694c5b97d3a88efb5fc71b5","1","2","160906","https://p.scdn.co/mp3-preview/1afcbd164ede375be899615268a947d6f96edaaa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","USQX91100088","spotify:user:theofficialvelocifaptor","2022-06-16T17:01:20Z"
"spotify:track:43mHckutQvJr49nT0UvRxy","Sage","spotify:artist:72beYOeW2sb2yfcS4JsRvb","Ritviz","spotify:album:7LPx9F9ZQWWvQlKgIQi1OZ","Ved","spotify:artist:72beYOeW2sb2yfcS4JsRvb","Ritviz","2019-07-01","https://i.scdn.co/image/ab67616d0000b273677c4cabe500b906c4a8e207","1","6","230204","https://p.scdn.co/mp3-preview/31815531fba04f8bb3a66929c6de5f6ac6bf1bfb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","FR59R1952990","spotify:user:theofficialvelocifaptor","2022-06-16T17:01:46Z"
"spotify:track:0cz3JQM3hR1r5m1xJQbJly","Attitude","spotify:artist:1Lx3L7WqdaD3itbI8o5NwM","PayAttention","spotify:album:6OpnPWySTRqJrWuhxlOYrS","Someday Isles (Original Motion Picture Soundtrack)","spotify:artist:1Lx3L7WqdaD3itbI8o5NwM","PayAttention","2021-03-12","https://i.scdn.co/image/ab67616d0000b27300036a462c3590fe6b92d4b5","1","13","190432","https://p.scdn.co/mp3-preview/9817318869c9eb68b3d66357226db39d21b452d9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","20","USUYG1311835","spotify:user:theofficialvelocifaptor","2022-06-16T17:02:14Z"
"spotify:track:6ePcfMCQ7uUKwAamUiVtXL","Peechay Hutt","spotify:artist:6gIqKYKRmltKfkTnxhMv8V, spotify:artist:3KYrINL7nZTQEVAu83bHw5, spotify:artist:0nES9rTgJJV7uJF2cIkJNS","Hasan Raheem, Justin Bibis, Talal Qureshi","spotify:album:3rkEv4z7rgqYXgP0aLsBm0","Peechay Hutt","spotify:artist:6gIqKYKRmltKfkTnxhMv8V, spotify:artist:3KYrINL7nZTQEVAu83bHw5, spotify:artist:0nES9rTgJJV7uJF2cIkJNS","Hasan Raheem, Justin Bibis, Talal Qureshi","2022-02-19","https://i.scdn.co/image/ab67616d0000b2739955ac36b14137acf81cd89c","1","1","225892","https://p.scdn.co/mp3-preview/785d46430122f360e4ce25bb7dcf5232781ed40a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","FR2X42232745","spotify:user:theofficialvelocifaptor","2022-06-16T17:03:07Z"
"spotify:track:5nxzbU3gRqImVm9UMrLXwv","Husan - Original Mix","spotify:artist:4LcGvtWcBrEwqYHVCSQij3, spotify:artist:3pb5SneKu2s3V8pjnB5nWy","Husan, Bhangra Knights","spotify:album:71U74s0WiX79jWnh8Hn8p6","Husan","spotify:artist:4LcGvtWcBrEwqYHVCSQij3, spotify:artist:3pb5SneKu2s3V8pjnB5nWy","Husan, Bhangra Knights","2003-10-24","https://i.scdn.co/image/ab67616d0000b273d207c1d388a8d44aaff0cee2","1","2","185346","https://p.scdn.co/mp3-preview/7f6d951bb1ce3f20d543ae42d696b7cdbc021056?cid=9950ac751e34487dbbe027c4fd7f8e99","false","19","NLE320200065","spotify:user:theofficialvelocifaptor","2022-06-16T17:03:47Z"
"spotify:track:5V0LgbxFCESAXQfxstEaOP","Mehendi Rachnewali","spotify:artist:18s84cmhLqjWJAKZgaex80, spotify:artist:6saubNphhUx0FZIviPEA27","Sidhant Kapoor, Madhu Roy","spotify:album:4bcRBDTenoprCNgefJ3N6Y","Bollywood Today","spotify:artist:18s84cmhLqjWJAKZgaex80","Sidhant Kapoor","2020-02-28","https://i.scdn.co/image/ab67616d0000b2732e28f656c8af494d5163fc76","1","2","248193","https://p.scdn.co/mp3-preview/1ab09b31bc35d44e4ea145a432e9a06fb676d5c6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","10","GBFFM1920602","spotify:user:theofficialvelocifaptor","2022-06-30T01:58:02Z"
"spotify:track:3R8AWxcHiUUvYwXouezxZB","Joote De Do Paise Le Lo","spotify:artist:61JrslREXq98hurYL2hYoc, spotify:artist:2ae6PxICSOZHvjqiCcgon8","Lata Mangeshkar, S. P. Balasubrahmanyam","spotify:album:58ZItMyvKgkScYBKLGlYuZ","Hum Aapke Hain Koun (Original Motion Picture Soundtrack)","spotify:artist:3NrBdnoJXea3CcD3RKv2iv","Raamlaxman","1994-07-30","https://i.scdn.co/image/ab67616d0000b2737debfb8f15638943f4e328bd","1","15","276160","","false","0","INH109443380","spotify:user:theofficialvelocifaptor","2022-06-30T01:58:43Z"
"spotify:track:6ukoIMQf2NzLAXqJVA4b8O","Hadippa","spotify:artist:1wRPtKGflJrBx9BmLsSwlU, spotify:artist:5T2I75UlGBcWd5nVyfmL13, spotify:artist:5kPOMQZvgkAEnRZqwn9SYQ","Pritam, Mika Singh, Jaideep Sahni","spotify:album:1tAylvfT9RfbzL7Jx5sITM","Dil Bole Hadippa","spotify:artist:1wRPtKGflJrBx9BmLsSwlU, spotify:artist:7exsOkCFCtPJnDFjNKagVA","Pritam, Joshilay","2009-08-12","https://i.scdn.co/image/ab67616d0000b273e459b87c07440105ba7bc5a5","1","1","246543","https://p.scdn.co/mp3-preview/c027f60c92956b0e3013bc40d8b91ca6567f9292?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","INY090900025","spotify:user:theofficialvelocifaptor","2022-06-30T01:59:04Z"
"spotify:track:392cXa8zAoEa0KjUid1FQZ","Closer","spotify:artist:3XjXhRHZjamOXeraqTWff7","Khanvict","spotify:album:25MOAn9V64TwKpBoB4VIF3","Closer","spotify:artist:3XjXhRHZjamOXeraqTWff7","Khanvict","2021-03-26","https://i.scdn.co/image/ab67616d0000b2734bd397bbe5060176637eb055","1","1","200000","","false","0","uscgj2151024","spotify:user:theofficialvelocifaptor","2022-06-30T02:00:17Z"
"spotify:track:2GVVNhSq5gq3rZF2b0UY5a","Tere Bina - Khanvict Remix","spotify:artist:1mYsTxnqsietFxj1OgoGbG, spotify:artist:3XjXhRHZjamOXeraqTWff7, spotify:artist:5UJ2sHO2ELrgW6aXeRLTQQ, spotify:artist:3v8isPrc8btWVMF3bnOIcj, spotify:artist:2gTPBFjo3M9rvMSZWTk9nT","A.R. Rahman, Khanvict, Chinmayi, Murtuza Khan, Qadir Khan","spotify:album:2gSeFOFJvIibTosS8Dvnz9","Tere Bina - Khanvict Remix","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2022-03-04","https://i.scdn.co/image/ab67616d0000b2731f7358860e37455e54ee4316","1","1","182400","https://p.scdn.co/mp3-preview/13a3d43bddd407cde47c19903846099f403e98e0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","INS172200651","spotify:user:theofficialvelocifaptor","2022-06-30T02:00:45Z"
"spotify:track:47a8ZHfi1MYmiSVVdS7gId","Thandi Hawa","spotify:artist:72beYOeW2sb2yfcS4JsRvb","Ritviz","spotify:album:3p8eF3bcvZP61JuVNKloJC","Thandi Hawa","spotify:artist:72beYOeW2sb2yfcS4JsRvb","Ritviz","2021-01-15","https://i.scdn.co/image/ab67616d0000b2736024879dc195f6df01e25a7c","1","1","203076","","false","0","FR2X42027364","spotify:user:theofficialvelocifaptor","2022-06-30T02:00:58Z"
