"Track URI","Track Name","Artist Name(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Track Preview URL"
"spotify:track:7foeif6DOvUuqH3pYkSPvk","M.F.E.O.","Kavana","Kavana","1997-01-01","https://i.scdn.co/image/ab67616d0000b27322f91c4c38534bfe2040ccab","https://p.scdn.co/mp3-preview/f4c16b964ab83900952bab7655b5f87a41b2849c?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:38gwrE0xxk2M9fx0mF6nu0","The Magic Flute, K. 620, Act II: Act II: Aria: Der Holle Rache kocht in meinem Herzen (Queen of the Night)","Wolfgang Amadeus Mozart, Hellen Kwon, Budapest Failoni Chamber Orchestra, Michael Halasz","Wolfgang Amadeus Mozart, Elizabeth Norberg-Schulz, Herbert Lippert, Budapest Failoni Chamber Orchestra, Michael Halasz","2015-09-04","https://i.scdn.co/image/ab67616d0000b273318ca89160ec14e30cce19ba","https://p.scdn.co/mp3-preview/3cb2e11633a2bb5d22aecb3833865efc7fa906c1?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5AfeakgLhW7FahgA92yyyo","Rebel Soul","Dree Mon","Dree Mon","2017-11-16","https://i.scdn.co/image/ab67616d0000b273aea03da839b5117ea6a7f4c9","https://p.scdn.co/mp3-preview/c6ac300b674df4398206d0294f7aae918c58e8fb?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7yCF65vpc7sUwPjftI0iFb","Happy Nation","Ace of Base","Ace of Base","1992-11-16","https://i.scdn.co/image/ab67616d0000b273b8e072ca95df6dc435b1484f","https://p.scdn.co/mp3-preview/cb305ced36ceac1cae575c03f7d371f5dc030002?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1z3ugFmUKoCzGsI6jdY4Ci","Like a Prayer","Madonna","Madonna","2009-09-18","https://i.scdn.co/image/ab67616d0000b2736b44fa8f5415cc4c945117be","https://p.scdn.co/mp3-preview/d6f995a2eb0f481237c8c63d6bf0658f9e86f943?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3GIu4yGiUgvDi9ERewkbIa","X-Men '97 Theme - From ""X-Men '97""","The Newton Brothers","The Newton Brothers","2024-03-21","https://i.scdn.co/image/ab67616d0000b27367efaaa2608ff2393947c0a5","https://p.scdn.co/mp3-preview/a0f48889d8a0d0d4096300a87819ac8278a65724?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:07SMJqVPPURWk1mBvfCnx1","Sozinho","Johanna Luz, Fabien Bermant","Various Artists","2019-08-29","https://i.scdn.co/image/ab67616d0000b27369b8861e1c1cb5558edcc0e1","https://p.scdn.co/mp3-preview/02e6932a4cbdb2e14d512317a8b90164aee79e26?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0WkZQPNC0c7yrsMX1arVAd","The Purple People Eater","Sheb Wooley","Sheb Wooley","1997-01-01","https://i.scdn.co/image/ab67616d0000b273a401debe1538c240f685d2db","https://p.scdn.co/mp3-preview/8055fb2ddbc5cb2c18144c176b1a1e5cd157a3d5?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1ZYWWz6ADzrCazzGFWbOOf","Madama Butterfly, Act II: Un bel dì vedremo (Butterfly)","Giacomo Puccini, Renata Scotto, Orchestra Del Teatro Dell'Opera Di Roma, Sir John Barbirolli","Giacomo Puccini, Renata Scotto, Orchestra Del Teatro Dell'Opera Di Roma, Sir John Barbirolli","1966","https://i.scdn.co/image/ab67616d0000b273b81c642d46491e54e4217698","https://p.scdn.co/mp3-preview/e8b7ec0b4c176b2323b694c237be6ce092e5155d?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:11Er3qlX9yXQjhvHkmvcBD","The Flower Duet (From ""Lakmé"")","Katherine Jenkins, Kiri Te Kanawa, Philharmonia Orchestra, Anthony Inglis","Katherine Jenkins","2006-01-01","https://i.scdn.co/image/ab67616d0000b27369d54beffc60228618947d8a","https://p.scdn.co/mp3-preview/6e3aa7f967d200af39834f35eff89ae733570bae?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5b8vGUf0SGremEF3tA5O5Q","String Quartet No. 19 in C Major, K. 465 ""Dissonance"": 1. Adagio - Allegro","Wolfgang Amadeus Mozart, Hagen Quartett","Wolfgang Amadeus Mozart, Hagen Quartett","2006-01-01","https://i.scdn.co/image/ab67616d0000b273a2cf3983ca015d5240a73e76","https://p.scdn.co/mp3-preview/e3f580943af6539fd484e4722ac8d6ac1eb61507?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5qBqBdfTEIWJwAS0Jm2F5R","Turn! Turn! Turn! (To Everything There Is a Season)","The Byrds","The Byrds","1965-12-06","https://i.scdn.co/image/ab67616d0000b2738ebc5d5d4fcf960b083af081","https://p.scdn.co/mp3-preview/3f3bf52def6a49c663cce845bd6e1180992078f0?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1jvjHwbJm8yhbivJ03hmgQ","X-Men '97 Theme","The Newton Brothers","The Newton Brothers","2024-05-24","https://i.scdn.co/image/ab67616d0000b2739812ffa0fc05f3aac6e7e775","https://p.scdn.co/mp3-preview/eb3acde8802292261e726b5c18b720036c241e4b?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2R1iLL3PwZSfkLDivJQfXp","The Summers","The Newton Brothers","The Newton Brothers","2024-05-24","https://i.scdn.co/image/ab67616d0000b2739812ffa0fc05f3aac6e7e775","https://p.scdn.co/mp3-preview/6107f2fd504721fc8f63fca59bb895670cfdf416?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1zf7WlcOG6q3E1mRasS5W5","Give Them the Forecast","The Newton Brothers","The Newton Brothers","2024-05-24","https://i.scdn.co/image/ab67616d0000b2739812ffa0fc05f3aac6e7e775","https://p.scdn.co/mp3-preview/6b2037e71a3c20b61298e859b5a9dfc5d35dce47?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5sNt8NaqJPUAQkGB7ghky1","The Trial of Magneto","The Newton Brothers","The Newton Brothers","2024-05-24","https://i.scdn.co/image/ab67616d0000b2739812ffa0fc05f3aac6e7e775","https://p.scdn.co/mp3-preview/92f69ff9eefc1372f6331d2eceb7ee7b90ed7e9f?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:06MQ7bqFztL5mYq4Dew15m","Magnus the Savior","The Newton Brothers","The Newton Brothers","2024-05-24","https://i.scdn.co/image/ab67616d0000b2739812ffa0fc05f3aac6e7e775","https://p.scdn.co/mp3-preview/9fa1aa09eb9c8ac7f771b671575a63439f1dfde2?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6tGwsWWVkErA5BDmhCcQU6","Goodbye","The Newton Brothers","The Newton Brothers","2024-05-24","https://i.scdn.co/image/ab67616d0000b2739812ffa0fc05f3aac6e7e775","https://p.scdn.co/mp3-preview/b4410ce7ce0fe43364f6ddff2ad7dda01133b03f?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7F6lxnnp3PQMugpSPyGLj4","Mister Sinister","The Newton Brothers","The Newton Brothers","2024-05-24","https://i.scdn.co/image/ab67616d0000b2739812ffa0fc05f3aac6e7e775","https://p.scdn.co/mp3-preview/ea9e03914506784f8000514ae23fd978dec740a8?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7FwXbFzTRyhDu2HynXAjg8","In Hell","The Newton Brothers","The Newton Brothers","2024-05-24","https://i.scdn.co/image/ab67616d0000b2739812ffa0fc05f3aac6e7e775","https://p.scdn.co/mp3-preview/f55f70d1e95570f9e8e5f2a97507094e9e01308c?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1nS9dLNMNsJ6a4TZSeDpX9","Fight or Die","The Newton Brothers","The Newton Brothers","2024-05-24","https://i.scdn.co/image/ab67616d0000b2739812ffa0fc05f3aac6e7e775","https://p.scdn.co/mp3-preview/80658d7d9d7028e5dc43e7a42d7d638417df12ee?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6Sr34qTY7gGBGPGplEKiye","Remember Who You Are","The Newton Brothers","The Newton Brothers","2024-05-24","https://i.scdn.co/image/ab67616d0000b2739812ffa0fc05f3aac6e7e775","https://p.scdn.co/mp3-preview/70bbbb65d97854812d8a47e57cacdd694b43f5f9?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0z6lDF8dU59hqGqWisRysH","What Have You Done?","The Newton Brothers","The Newton Brothers","2024-05-24","https://i.scdn.co/image/ab67616d0000b2739812ffa0fc05f3aac6e7e775","https://p.scdn.co/mp3-preview/7d16b18c9bbaf75c5bbd67bf52ae185e4b20f54c?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6ZqR7eGKkruSR65DQvwFDw","Fate of the X-Men","The Newton Brothers","The Newton Brothers","2024-05-24","https://i.scdn.co/image/ab67616d0000b2739812ffa0fc05f3aac6e7e775","https://p.scdn.co/mp3-preview/16781a59a86ba66cfbd7ee5615f9186f43ec0440?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3h6XqhTi4HvwSsxsVSHwll","Betrayal or Forgiveness","The Newton Brothers","The Newton Brothers","2024-05-24","https://i.scdn.co/image/ab67616d0000b2739812ffa0fc05f3aac6e7e775","https://p.scdn.co/mp3-preview/23b158cb33eb5f8695c0329766abd1992323e049?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6jAlBVlYMKbH171UBYk3ns","Man vs. Machine","The Newton Brothers","The Newton Brothers","2024-05-24","https://i.scdn.co/image/ab67616d0000b2739812ffa0fc05f3aac6e7e775","https://p.scdn.co/mp3-preview/1e9be5994607adf332306543b843ae6433fcb961?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3W1zqtGjN9OYmJeqEVQFrK","Boss Battle","The Newton Brothers","The Newton Brothers","2024-05-24","https://i.scdn.co/image/ab67616d0000b2739812ffa0fc05f3aac6e7e775","https://p.scdn.co/mp3-preview/b8f97cb0e6d05480b40c226f0dcaca9f2bd31950?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1mOdmoiwEAsVLuABjaC7JI","Nightcrawler","The Newton Brothers","The Newton Brothers","2024-05-24","https://i.scdn.co/image/ab67616d0000b2739812ffa0fc05f3aac6e7e775","https://p.scdn.co/mp3-preview/e1564932c5ad9e6c1b4845d8f7ed3108d560dbcf?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3Qwg1XjF2wSj3sLiZX8ifP","A Peaceful Life","The Newton Brothers","The Newton Brothers","2024-05-24","https://i.scdn.co/image/ab67616d0000b2739812ffa0fc05f3aac6e7e775","https://p.scdn.co/mp3-preview/7dcc8601c8653b4ee4b9adb94eaaf79596f894f9?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7w9GhxBTdkFDbx6DjjMH9A","Trails of Love","The Newton Brothers","The Newton Brothers","2024-05-24","https://i.scdn.co/image/ab67616d0000b2739812ffa0fc05f3aac6e7e775","https://p.scdn.co/mp3-preview/073d4ef0aca608be332a61fb2db06d46b3ee1527?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7735IGAAL12CBv4uO6TCoA","Busy Bees","The Newton Brothers","The Newton Brothers","2024-05-24","https://i.scdn.co/image/ab67616d0000b2739812ffa0fc05f3aac6e7e775","https://p.scdn.co/mp3-preview/094cec87acaa060823631c7c630f9efe557c1402?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1tbKUPszlYVhNGU62KmGW7","Invasion","The Newton Brothers","The Newton Brothers","2024-05-24","https://i.scdn.co/image/ab67616d0000b2739812ffa0fc05f3aac6e7e775","https://p.scdn.co/mp3-preview/77f2b9eef521505ab498517ec4fb0669b8c3fb12?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:64dNhe4bF3Z5bVyftWxOtv","A Different Empire","The Newton Brothers","The Newton Brothers","2024-05-24","https://i.scdn.co/image/ab67616d0000b2739812ffa0fc05f3aac6e7e775","https://p.scdn.co/mp3-preview/91ec1445752503e9ad5d491e1b8ab8c3cee99ec5?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7nBwQLoBqFqtYSbFSL1TB0","Sisterhood","The Newton Brothers","The Newton Brothers","2024-05-24","https://i.scdn.co/image/ab67616d0000b2739812ffa0fc05f3aac6e7e775","https://p.scdn.co/mp3-preview/57d6dbb1b0bc26ebdc2830dc3d4914ddb596b519?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:55epzzyjgg9Nk8BRtcR6jt","Galactic Peace","The Newton Brothers","The Newton Brothers","2024-05-24","https://i.scdn.co/image/ab67616d0000b2739812ffa0fc05f3aac6e7e775","https://p.scdn.co/mp3-preview/454d1dc00811b0104ffdce9348b656a4f89aa1de?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5noaI0BwU7xSB1qlzDUMDt","She's Back","The Newton Brothers","The Newton Brothers","2024-05-24","https://i.scdn.co/image/ab67616d0000b2739812ffa0fc05f3aac6e7e775","https://p.scdn.co/mp3-preview/4ba24de5eccc89671a9058c70da6f6c4597e628b?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7pjcpkIuHn0xqwWooOze1N","We Need You","The Newton Brothers","The Newton Brothers","2024-05-24","https://i.scdn.co/image/ab67616d0000b2739812ffa0fc05f3aac6e7e775","https://p.scdn.co/mp3-preview/c1b6eb76cdf6f4e72c23649388e6456ca804a0ad?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2EbJKHNPA3Ef7nVKjpfkd8","Requiem to Friends","The Newton Brothers","The Newton Brothers","2024-05-24","https://i.scdn.co/image/ab67616d0000b2739812ffa0fc05f3aac6e7e775","https://p.scdn.co/mp3-preview/48f30b88a96fb7e2feea31a8bde2d13ca0aaca1f?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0aVsaFVLpeKmpa83tqk68r","Break In","The Newton Brothers","The Newton Brothers","2024-05-24","https://i.scdn.co/image/ab67616d0000b2739812ffa0fc05f3aac6e7e775","https://p.scdn.co/mp3-preview/97bfd549a7d1a555dd4d5b2a2c62bcc483b52268?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7zutKeqdvZizU6iKKOEm1E","Time Manipulation","The Newton Brothers","The Newton Brothers","2024-05-24","https://i.scdn.co/image/ab67616d0000b2739812ffa0fc05f3aac6e7e775","https://p.scdn.co/mp3-preview/0d66c0c3f601e5c11a17a01961b01ec31a804993?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7hDYiJj1BEJQXfU6Q6sVUS","Fight for Yourself","The Newton Brothers","The Newton Brothers","2024-05-24","https://i.scdn.co/image/ab67616d0000b2739812ffa0fc05f3aac6e7e775","https://p.scdn.co/mp3-preview/ce312ff01e1d7c48b4055328c5a52388adccae5d?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3xiB8sd7GXiwaImEJQVex1","Bonding Time","The Newton Brothers","The Newton Brothers","2024-05-24","https://i.scdn.co/image/ab67616d0000b2739812ffa0fc05f3aac6e7e775","https://p.scdn.co/mp3-preview/f7b8f6ac0b955a99d46f0f1352c0ca67811cb460?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0OOtAubucqfm6YCpVf2hCq","Too Little Too Late","The Newton Brothers","The Newton Brothers","2024-05-24","https://i.scdn.co/image/ab67616d0000b2739812ffa0fc05f3aac6e7e775","https://p.scdn.co/mp3-preview/bf6657a60e13a42c1399c7a63ca522774c1f59fd?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4SApp6w9O6k46zd3XYNHbn","Rising Up","The Newton Brothers","The Newton Brothers","2024-05-24","https://i.scdn.co/image/ab67616d0000b2739812ffa0fc05f3aac6e7e775","https://p.scdn.co/mp3-preview/4389b3ad5fd8d721165dce201943cb15baba4dc2?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4RyWIgx2ayxDRroDnVVXqR","Sentinels Attack","The Newton Brothers","The Newton Brothers","2024-05-24","https://i.scdn.co/image/ab67616d0000b2739812ffa0fc05f3aac6e7e775","https://p.scdn.co/mp3-preview/2cb28599e54aa586417623b98370498c69181a0a?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2nDvxEl1JhOrHd8fzJFXpb","Metal Bends","The Newton Brothers","The Newton Brothers","2024-05-24","https://i.scdn.co/image/ab67616d0000b2739812ffa0fc05f3aac6e7e775","https://p.scdn.co/mp3-preview/cccca4dd9f1b3d7fbf89d8f1af1a9829ed39675c?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7GuvxSfl7NRTzTaezAUpaK","Inevitable Vision","The Newton Brothers","The Newton Brothers","2024-05-24","https://i.scdn.co/image/ab67616d0000b2739812ffa0fc05f3aac6e7e775","https://p.scdn.co/mp3-preview/4636428e5accaa0bdd26aa232579b91369fb2aa9?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7A5Yj4ETEhNCLmJ1JLnIZ1","Bad Odds","The Newton Brothers","The Newton Brothers","2024-05-24","https://i.scdn.co/image/ab67616d0000b2739812ffa0fc05f3aac6e7e775","https://p.scdn.co/mp3-preview/14d1c5807e5df7f1bac5014dbe8127c2a504974e?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:54mzNUWOVPI1BwYKrUiJPB","X","The Newton Brothers","The Newton Brothers","2024-05-24","https://i.scdn.co/image/ab67616d0000b2739812ffa0fc05f3aac6e7e775","https://p.scdn.co/mp3-preview/a29b1ad3f5af77d3d76173740d9aa638b0e2d6dc?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7wD1anqmqfRBKbXumOlNZN","You Hurt Me","The Newton Brothers","The Newton Brothers","2024-05-24","https://i.scdn.co/image/ab67616d0000b2739812ffa0fc05f3aac6e7e775","https://p.scdn.co/mp3-preview/9753ea60a22470ab40509759756860e577a63851?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2HY1GNKNFcDTsoWafOOKPK","Rising Waters","The Newton Brothers","The Newton Brothers","2024-05-24","https://i.scdn.co/image/ab67616d0000b2739812ffa0fc05f3aac6e7e775","https://p.scdn.co/mp3-preview/033dc08a0ea0f4fd0250eaf91163f087e57515ac?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4Pm7Ojhmkegu4nKVfVNZJX","X-Men End Credits","The Newton Brothers","The Newton Brothers","2024-05-24","https://i.scdn.co/image/ab67616d0000b2739812ffa0fc05f3aac6e7e775","https://p.scdn.co/mp3-preview/ecd82d215ef75aa0b2d1077fe91faef0a8a36e35?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:62FR8xkeJFgdwQ5J8YOEiR","String Quartet No. 19 in C Major, K. 465: I. Adagio - Allegro - Excerpt","Wolfgang Amadeus Mozart, Emerson String Quartet","Wolfgang Amadeus Mozart, Various Artists","2023-01-06","https://i.scdn.co/image/ab67616d0000b27368da66dff489181e1a8d4319","https://p.scdn.co/mp3-preview/01ba4ffd5f63bc81198d91c7cf1db065e3942cdd?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:72Z17vmmeQKAg8bptWvpVG","Space Oddity - 2015 Remaster","David Bowie","David Bowie","1969-11-04","https://i.scdn.co/image/ab67616d0000b2733395f3e809dfbc2b1101d464","https://p.scdn.co/mp3-preview/9240f576fa464f8e3fe38f1c83fd23cd4e516638?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7EWaWcYUdatuLQQ7NJjh1O","Black and Yellow (feat. Juicy J, Snoop Dogg & T-Pain) - G-Mix [G-Mix]","Wiz Khalifa, Juicy J, Snoop Dogg, T-Pain","Wiz Khalifa","2010-09-14","https://i.scdn.co/image/ab67616d0000b273fd84fedd1859fb54ea900f43","https://p.scdn.co/mp3-preview/20159aaa2822e9cdd86415f509151991112b2aed?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6NmEbJz0hXsoe5mogu23it","Seven Devils","Florence + The Machine","Florence + The Machine","2011-01-01","https://i.scdn.co/image/ab67616d0000b2736a8c1075f751a78e0b7799c7","https://p.scdn.co/mp3-preview/3643d5b76b3d702336ee28adb3d44a1d26275b80?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2GuTKe67s8VBtdqtRE9nd2","Only You - Re-Recorded","The Platters","The Platters","2023-05-22","https://i.scdn.co/image/ab67616d0000b2739281131a9f7b1de32ff026f5","https://p.scdn.co/mp3-preview/077093d2d8449c8d9d7a3291999145571a1e9f6b?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:62bOmKYxYg7dhrC6gH9vFn","Bye Bye Bye - From Deadpool and Wolverine Soundtrack","*NSYNC","*NSYNC","2000-03-21","https://i.scdn.co/image/ab67616d0000b273a6cb8fab778e1efc406a5909","https://p.scdn.co/mp3-preview/161d6b8cfeb94609aee323195a6452cdb90181ca?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:27QxL30kLR6RyIjLXCMFdU","Angel of the Morning","Merrilee Rush & The Turnabouts","Merrilee Rush","2004-12-17","https://i.scdn.co/image/ab67616d0000b273df5a77ed49015eedf8dfb034","https://p.scdn.co/mp3-preview/750367270ad09bf79e9cbad9ad775cc0d72e6713?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1V8AZk8VG8qksb9mKgxTuR","Glamorous","Fergie, Ludacris","Fergie","2006-09-19","https://i.scdn.co/image/ab67616d0000b2739608986d527ed9c4bb52b004","https://p.scdn.co/mp3-preview/823e6c8ef7d263a2b7ea67032ee3bff7f8be5083?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6Qyc6fS4DsZjB2mRW9DsQs","Iris","The Goo Goo Dolls","The Goo Goo Dolls","1998","https://i.scdn.co/image/ab67616d0000b273eda9478c39a21e1cdc6609ca","https://p.scdn.co/mp3-preview/30e2a899a94a089d5c341b782b00aa802fd87610?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2olVm1lHicpveMAo4AUDRB","The Power Of Love","Huey Lewis & The News","Huey Lewis & The News","2006-01-01","https://i.scdn.co/image/ab67616d0000b2735306ed42ae78f317258c51bb","https://p.scdn.co/mp3-preview/1102e37c79ea611a0afa20f454da9f6ccb7a58a8?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:24uwABPWPejBuvFL4tMkvD","I'm a Ramblin' Man","Waylon Jennings","Waylon Jennings","1974-09-01","https://i.scdn.co/image/ab67616d0000b27337839301c29d3e7f470745ae","https://p.scdn.co/mp3-preview/0e2834827e79f0582fa0716e75c1b22e6c32323a?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2STy18bfCVP8v6aOu2CliZ","You Belong To Me","Patsy Cline, The Jordanaires","Patsy Cline","1962","https://i.scdn.co/image/ab67616d0000b27300ecfe5460b3c6a240154910","https://p.scdn.co/mp3-preview/664dc84c3363d68a29c1e9b8b6d5613c603f579b?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1GeNWyZtCHbcp3ZWp8GTOO","The Lady In Red","Chris de Burgh","Chris de Burgh","1986-01-01","https://i.scdn.co/image/ab67616d0000b273c5b341a19b01d6b3d89a8e6a","https://p.scdn.co/mp3-preview/1ac458262cf02491e364dec2477f5c6e7595415a?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1jlG3KJ3gdYmhfuySFfpO1","I'm with You","Avril Lavigne","Avril Lavigne","2002-06-04","https://i.scdn.co/image/ab67616d0000b273f7ec724fbf97a30869d06240","https://p.scdn.co/mp3-preview/b5ea35e1e3d74a99fb72ee4b486f94c87c4d1acd?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4ylWMuGbMXNDgDd8lErEle","The Greatest Show","Hugh Jackman, Keala Settle, Zac Efron, Zendaya, The Greatest Showman Ensemble","Various Artists","2017-12-08","https://i.scdn.co/image/ab67616d0000b273128057b40732c042c86de1dd","https://p.scdn.co/mp3-preview/90116a0dfeb5048e49585dcb48f302e132d9338a?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0B9x2BRHqj3Qer7biM3pU3","You're The One That I Want - From “Grease”","John Travolta, Olivia Newton-John","Various Artists","1978-04-04","https://i.scdn.co/image/ab67616d0000b273b68df485f3304211904548a8","https://p.scdn.co/mp3-preview/884b80e276aa1c46c5061b205acf1a85fe855e88?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0mtbzu1k9ZFuR2hBpzshIP","I'll Be Seeing You","Jimmy Durante","Jimmy Durante","1965","https://i.scdn.co/image/ab67616d0000b273f768afafce8e293a3d620a71","https://p.scdn.co/mp3-preview/eaf42e7f9b4e5dfa02e15c46713bbd23614fde06?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2cJ32oKOM4socjP9DE6jhU","Make Me Lose Control","Eric Carmen","Eric Carmen","2014-03-21","https://i.scdn.co/image/ab67616d0000b27346e5cc33b99245667f67cf9a","https://p.scdn.co/mp3-preview/f659cf58a80f557f2908fa242b7a2d4f675ecbce?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0VAmZrLpRYKRejQfcx57AU","You're All I Need to Get By (with The Royal Philharmonic Orchestra)","Aretha Franklin, Royal Philharmonic Orchestra","Aretha Franklin","2017-11-10","https://i.scdn.co/image/ab67616d0000b273d4750565018a7842b38914df","https://p.scdn.co/mp3-preview/31d47a47130690cf01a25290a5bb88fb22a0f3fb?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6ORqU0bHbVCRjXm9AjyHyZ","Good Riddance (Time of Your Life)","Green Day","Green Day","1997-10-14","https://i.scdn.co/image/ab67616d0000b273da4f6706ae0f2501c61ce776","https://p.scdn.co/mp3-preview/25e3289a356f376e09cc0089de4fcff05f1ec838?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5m14N7UR6nG69ccaQ0Qssa","LFG - Theme from ""Deadpool & Wolverine""","Rob Simonsen","Various Artists","2024-07-24","https://i.scdn.co/image/ab67616d0000b2735d6323062b39dad324dfe5f7","https://p.scdn.co/mp3-preview/309dbbb4b46aa0128c6199857aabed5d05590023?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2MKGrYH1PyPAUKu2Sl8IaT","SLASH (From “Deadpool & Wolverine”)","Stray Kids","Stray Kids","2024-07-23","https://i.scdn.co/image/ab67616d0000b273d5988be7648612aa8dddbf73","https://p.scdn.co/mp3-preview/c1e1b2b1aa96d6e4c5dd86a5f8386fb809225311?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2P884dqfjksDMSzUZksfrS","Hells Bells","AC/DC","AC/DC","1986-05-24","https://i.scdn.co/image/ab67616d0000b273febe8d3decc4565315adff23","https://p.scdn.co/mp3-preview/39e0c72bc828eb5bcc286db8376b2911d8866811?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3POqRDYN7FMsDEzkgJeRbs","LFG - Theme from ""Deadpool & Wolverine""","Rob Simonsen","Rob Simonsen","2024-07-24","https://i.scdn.co/image/ab67616d0000b273bcf79e678de53920049d9e2e","https://p.scdn.co/mp3-preview/eb282f3beffcb3076aa978a3d4f40644fa3588cd?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0HRPKGVAoswVhP34npi9R9","Deadpool Has a Theme","Rob Simonsen","Rob Simonsen","2024-07-24","https://i.scdn.co/image/ab67616d0000b273bcf79e678de53920049d9e2e","https://p.scdn.co/mp3-preview/a41ee167a04aafe47891a31ba464d2fd3c966554?cid=9950ac751e34487dbbe027c4fd7f8e99"
